createTime|dependencyTime|fromId|toId|amount
1672146696734|1670566125321|301741175033823839|4836584524819202784|54638.31
1672147111191|1670207203229|300615275126981055|4890064770394228018|3521730.9
1672147175486|1667065264939|4849813848724603983|4901886719416074961|134365.04
1672147294013|1670775355271|302304124987244965|247135029551956614|5242626.8
1672147482035|1672021204324|4819414551239852406|306526249637905020|724565.22
1672147846498|1671902277731|4917649318111872650|253890428993012023|8152167.92
1672147879034|1671981993076|4717802084647305419|306244774661194498|2014720.96
1672147918336|1664827847863|4894568370021597807|4772689705105883970|1616775.85
1672148170342|1671798002827|4910049493740683688|4917367843135160866|5397607.64
1672148454051|1654640690435|4861635797746451177|4750734656922453317|56521.54
1672148662983|1672073923437|4765652830688117891|4918212268065293980|2106372.06
1672148866513|1672048808688|4872050371884745358|4918212268065293897|9363760.68
1672149090824|1671902277731|4917649318111872650|289637751035265186|8681309.21
1672149121806|1671107523270|4840525174493152518|303430024894087516|756358.41
1672149148731|1670714924885|162129586585338190|302022650010534142|1411900.96
1672149394156|1668192943214|4905545894113314197|4666573638885966169|3565920.74
1672149558738|1671981993076|4749045807062189257|306244774661194498|2276660.37
1672149726369|1671981993076|4873457746768298239|306244774661194498|50651.76
1672149746225|1671651660753|257268128713539635|4916804893181740110|3620936.74
1672149838199|1671621278756|4894568370021598667|4916804893181739330|7013024.63
1672149868123|1670666433295|4913708668437922905|288511851128422878|528044.33
1672149948676|1671771001956|4917367843135160544|292171025825661441|816467.87
1672150096284|1671977169367|4818288651333011007|306244774661194231|2683064.96
1672150126279|1672012302150|4917930793088581975|4689373111999530488|4638018.41
1672150143851|1672073923437|4861635797746451177|4918212268065293980|7005586.35
1672150351532|1671871697845|4917649318111872400|4717239134693885342|3288145.21
1672150450568|1672124573474|306807724614615847|139893063425196086|8715889.76
1672150510896|1671715160995|305400349731062057|4845028774120523422|6195471.8
1672150810761|1645330472538|4734409108273234833|219550481834311735|5539286.45
1672151346826|1668839689889|4872331846861455655|296111675499610556|3707669.85
1672151559992|1671999099245|4906108844066735574|306244774661194499|4006062.12
1672151626578|1663931729391|4713861434973356137|4891753620254491150|9629887.57
1672151772968|1670050405974|4911738343600948678|4904982944159892761|2110999.04
1672152078117|1671621278756|126100789566374080|4916804893181739330|7854453.85
1672152285509|1662505019390|60235645016080861|275564002199733009|3693943.85
1672152291233|1672030929097|4832080925191831684|4918212268065293682|2885431.2
1672152298249|1652165531159|4841088124446573834|4853473023421843038|1201332.77
1672152357569|1661370632894|4843339924260259127|4883309370953172340|7079497.89
1672152541448|1670278009490|4909486543787263143|4912301293554369723|7147540.3
1672152678646|1664827847863|4894568370021597807|4844465824167100851|3629997.62
1672152770092|1672012302150|4917930793088581975|4800555727800238725|3594346.7
1672153066279|1671974600520|306244774661194068|4863606122583425975|4119373.97
1672153124274|1671158293740|276408427129864452|4915397518298187239|2273752.5
1672153389108|1671126237759|303430024894087443|4866139397373822141|2991587.53
1672153527926|1671798002827|4761149231060747533|4917367843135160866|8189606.79
1672153586348|1672067222015|162411061562049342|4918212268065292962|7988249.27
1672153665032|1671798002827|4907797693926999296|4917367843135160866|9060101.39
1672153673651|1671730053667|4917086368158450330|239535205180768668|3471007.52
1672153874564|1672073923437|4747638432178634930|4918212268065293980|5760950.23
1672154057359|1659374912060|4876835446488827382|164099911422312480|5585973.52
1672154387514|1671910693098|4917649318111872567|282037926664077571|6121687.57
1672154938527|1672067222015|4779163629570228603|4918212268065292962|2534993.11
1672155171647|1671977169367|4879650196255933745|306244774661194231|261228.39
1672155175125|1668839689889|116530640358211680|296111675499610556|8517180.71
1672155255279|1671158293740|4814348001659060534|4915397518298187239|7211193.93
1672155305082|1671621278756|4909768018763973132|4916804893181739330|4559880.46
1672155323705|1671621278756|4806748177287872701|4916804893181739330|2937485.0
1672155398911|1668297698348|4874302171698431182|4906108844066734524|6192525.29
1672155700125|1668763492857|4894005420068176162|295830200522900094|9515011.01
1672155850322|1666937974118|4866139397373821631|4901605244439365026|7354215.11
1672155863456|1672073923437|4886124120720279129|4918212268065293980|5799995.34
1672156110577|1671062242067|303430024894087429|264586478108017364|6147909.86
1672156129043|1662455019177|4791267053568788004|4886968545650409659|1352371.5
1672156430954|1671819455657|305681824707773011|4894849844998308121|9367499.98
1672156591177|1671999099245|4901605244439364629|306244774661194499|3265330.72
1672156977607|1672030929097|4835177149935648905|4918212268065293682|8951218.75
1672157175838|1668763492857|264305003131306074|295830200522900094|7865628.41
1672157291589|1672073923437|4786200503987995377|4918212268065293980|685949.55
1672157680919|1671156074977|4915397518298187189|4914834568344765887|755368.93
1672157830394|1671863974032|4917649318111871275|4841932549376704541|1037452.47
1672158009339|1667888832869|223491131508261359|4904701469183181172|2151147.74
1672158032631|1672073923437|4752423506782716218|4918212268065293980|7563509.51
1672158167879|1671235464155|301741175033823839|4915678993274896732|1798647.29
1672158265521|1672012302150|4917930793088581975|247135029551956614|2604096.28
1672158500054|1668248903182|294141350662635702|4789578203708523104|3728769.02
1672158546622|1672030929097|4834332725005517211|4918212268065293682|2421528.39
1672158632441|1669412519226|297800525359874497|4893160995138044683|1917680.82
1672158635893|1671158293740|241505530017743453|4915397518298187239|1717859.82
1672158956040|1666699631331|4851221223608156998|4900760819509232430|2599350.84
1672159147544|1672048808688|4834895674958939326|4918212268065293897|8295694.71
1672159354678|1670285030031|4912582768531080855|4896538694858573544|9767671.18
1672159725259|1672030929097|4871205946954613939|4918212268065293682|9388491.04
1672159866505|1671842851722|4917649318111872329|4777193304733253994|4459988.5
1672160268659|1671999099245|4913708668437922905|306244774661194499|6789951.55
1672160315947|1672021204324|4874302171698431182|306526249637905020|2592735.3
1672160560389|1660657200186|4804777852450899602|4881057571139486481|9844121.01
1672160663608|1671651660753|4803370477567346345|4916804893181740110|4571598.05
1672160882102|1668193697986|4773534130036015819|4905545894113314009|9896413.1
1672161131945|1670918560959|4914553093368054131|151152062493622671|1403838.09
1672161351726|1672030929097|4915960468251608020|4918212268065293682|1308200.11
1672161594891|1671798002827|4849813848724603590|4917367843135160866|315037.9
1672161672982|1671820212314|4885279695790146288|4917367843135161532|1115588.09
1672161956156|1671394606523|4915960468251608241|4792392953475629222|3419180.48
1672162014759|1670717542182|4913990143414633055|231653905832870639|4851435.86
1672162261243|1671116607238|303430024894087622|4769593480362066231|9584700.3
1672162673531|1671115128884|303430024894087370|4902731144346206797|1042340.9
1672163072567|1651397040595|4785637554034574253|4850939748631446486|2416441.23
1672163254697|1671902277731|4917649318111872650|231653905832870639|3119088.41
1672163274865|1672012302150|4917930793088581975|4864169072536848009|1940557.93
1672163347410|1669025864873|4908360643880420632|292171025825661441|1538219.83
1672163558000|1672067222015|4843058449283548406|4918212268065292962|3370058.66
1672163587729|1669373867881|207728532812464884|4909486543787261963|7538178.59
1672163775363|1671999099245|4907797693926998538|306244774661194499|1177311.56
1672163988176|1666236476351|4899353444625679474|4866139397373822141|8008036.42
1672164187806|1670278009490|41939771529888100|4912301293554369723|3435058.48
1672164317703|1671999099245|4673891988280443381|306244774661194499|1708026.87
1672164502206|1664293682167|4892879520161334701|239535205180768668|7558744.55
1672164637298|1669527461248|4910049493740683975|4846717623980785955|7296525.42
1672164705625|1671798002827|4915116043321476121|4917367843135160866|1704695.15
1672164761678|1650320872886|192528884070088849|235876030483530404|3808948.21
1672164816191|1671158293740|4703728335811772683|4915397518298187239|1534557.69
1672164921815|1670549282181|4913427193461212143|4906108844066734524|9152785.7
1672165031439|1671999099245|4844465824167101301|306244774661194499|9506988.39
1672165224885|1664846005535|203506408161804937|4894849844998308121|3682457.43
1672165386113|1667393515578|4903012619322918204|4765652830688117988|5066784.51
1672165678115|1647057170647|225179981368524853|4751016131899162894|434350.42
1672165694637|1649914665069|4846154674027365736|4712454060089803388|3461925.03
1672165782987|1672030929097|181551359978373235|4918212268065293682|2425337.67
1672165896912|1671158293740|4876835446488827382|4915397518298187239|9526721.7
1672165935295|1672067222015|4871205946954613939|4918212268065292962|5495676.58
1672166404033|1671771001956|4917367843135160544|4687121312185844640|2166687.9
1672166413209|1668386310309|4906390319043445019|40532396646334920|7428401.17
1672166451082|1671910693098|4917649318111872567|224617031415104267|2159253.71
1672166575882|1657050068328|4703165385858352412|257549603690250602|5713606.87
1672166806378|1670278009490|220957856717865046|4912301293554369723|517352.55
1672166806475|1671999099245|207728532812464884|306244774661194499|3427748.07
1672166847690|1672073923437|4864732022490269326|4918212268065293980|5496296.91
1672166907725|1671651660753|98797716825440579|4916804893181740110|8466666.18
1672166932576|1660657200186|4779163629570228603|4881057571139486481|7574286.07
1672167243146|1671977169367|90353467524121172|306244774661194231|7955134.92
1672167411445|1672124573474|306807724614615847|289919226011976052|2365483.21
1672167436267|1668389132112|4866702347327242246|4906390319043446320|4629578.18
1672167463658|1671820212314|106397541196627995|4917367843135161532|7779502.72
1672167597106|1671715160995|305400349731062057|4901605244439365026|8569150.33
1672167611427|1665804207084|4897946069742125633|4866983822303954556|9713484.8
1672167722606|1651264502744|4850658273654735815|124693414682821102|8423968.54
1672167861448|1671820212314|152559437377176290|4917367843135161532|1140500.79
1672167948780|1629310973936|167477611142840514|4687121312185844640|8620286.83
1672168599775|1668140895255|4905545894113314297|4866139397373822141|17619.8
1672168678508|1671651660753|4910893918670816194|4916804893181740110|6000878.18
1672168982553|1653955857250|4859383997932766838|4859102522956056255|6455113.77
1672169051359|1660311214507|4879931671232643652|4687121312185844640|6015135.46
1672169565325|1654432950329|249105354388931254|224617031415104267|7547186.74
1672169884067|1671039295406|4889783295417516905|4914834568344765887|758713.68
1672169953772|1650188358311|4703165385858352412|235313080530108603|4090012.19
1672169970091|1671107523270|4915116043321476121|303430024894087516|9614021.99
1672170045945|1666376368223|4899634919602389190|4768186105478513052|624401.14
1672170321400|1659251171496|4876553971512116898|40532396646334920|4416130.1
1672170329488|1671965086344|4881620521092908391|306244774661194147|697848.82
1672170445458|1672030929097|4886968545650410916|4918212268065293682|6204438.59
1672170552673|1672030929097|4837147474772625073|4918212268065293682|3017658.6
1672170955972|1672048808688|4868954147140928996|4918212268065293897|3489188.61
1672171157466|1671999099245|4912864243507790855|306244774661194499|593640.03
1672171538527|1665199343459|4833769775052096738|284289726477762825|7233331.13
1672171542239|1671771001956|4917367843135160544|4750734656922453317|9455780.01
1672171600285|1670873148959|4914271618391343887|4881057571139487097|5655501.55
1672171659880|1672021204324|4852347123514999718|306526249637905020|9397402.12
1672172063080|1668615702649|295267250569478747|260645828434067747|3436279.68
1672172229776|1671965086344|4881620521092908391|306244774661194147|4666658.32
1672172392542|1667194246244|4902449669369496522|4792392953475629222|4494360.41
1672172759306|1671235464155|4851784173561578949|4915678993274896732|1397829.52
1672172864964|1672021204324|4814629476635771544|306526249637905020|1007772.66
1672172889011|1668763492857|4832080925191831812|295830200522900094|8106972.59
1672173076236|1666692407138|4900760819509232547|235876030483530404|872309.02
1672173518092|1670844710794|302585599963956050|235313080530108603|1877973.73
1672173554871|1671771001956|4917367843135160544|4888657395510675050|6046273.06
1672173570297|1671965086344|281474976710656003|306244774661194147|3782020.45
1672173635141|1671798002827|161285161655206025|4917367843135160866|2093655.01
1672173911219|1626340351955|4769312005385356856|4754112356642981202|368409.75
1672174020715|1671402264491|304274449824219292|293296925732504363|7592735.25
1672174282540|1670278009490|274156627316179708|4912301293554369723|7819431.78
1672174532124|1672067222015|4833769775052096738|4918212268065292962|5404192.04
1672174920673|1670714924885|4819414551239852656|302022650010534142|8890474.14
1672174937411|1672110697785|4918493743042004202|4782822804267468130|8677597.55
1672175000200|1671730053667|4917086368158450330|4832362400168543532|6227245.0
1672175170417|1671981993076|257549603690250282|306244774661194498|9385386.12
1672175334484|1669597058602|298644950290006066|4892879520161333465|9309632.97
1672175426416|1661370632894|209980332626150189|4883309370953172340|9420829.26
1672175631824|1672067222015|170010885933236865|4918212268065292962|5998884.68
1672175973111|1665804207084|4897946069742125633|4891472145277781644|814423.34
1672176038667|1671981993076|4761712181014168593|306244774661194498|6396999.04
1672176380382|1667998154724|4899634919602390132|293296925732504363|1122008.23
1672176435715|1663554191811|4840525174493152518|4890627720347648300|8491371.17
1672176473440|1666484684419|4900197869555811031|4860228422862897790|7231647.16
1672176507702|1672073923437|4664040364095570531|4918212268065293980|9740272.28
1672176866465|1670016863106|4905545894113314297|4911456868624238275|5868312.54
1672176929003|1671981993076|4889220345464095067|306244774661194498|8433681.49
1672177061762|1672124573474|306807724614615847|4717239134693885342|111092.3
1672177119795|1634083510766|4727372233855467680|182958734861927045|3363253.97
1672177776086|1671999099245|4843902874213680682|306244774661194499|3922546.8
1672178035356|1672067222015|4843058449283548842|4918212268065292962|3332248.43
1672178101454|1672048808688|4898227544718836684|4918212268065293897|6433549.16
1672178139768|1667319689254|4902731144346206977|4893160995138044683|4357889.67
1672178684634|1671107523270|4840243699516440940|303430024894087516|3628136.48
1672178921201|1662463420911|4886968545650410916|4666573638885966169|1710950.8
1672179145054|1671384721446|4915960468251608020|4858258098025923483|5789803.84
1672179207825|1665721798796|256423703783407860|285978576338026555|9813172.13
1672179309754|1658416520099|4873739221745009302|92886742314516825|4441483.6
1672179424067|1671789166655|305681824707772831|4907797693926998510|5034774.69
1672179843247|1666522168045|288511851128422880|4881339046116196860|7761358.62
1672179912356|1672124573474|306807724614615847|4883027895976461576|7551165.14
1672180109848|1671902277731|4917649318111872650|4906390319043445214|5625336.27
1672180171666|1671235464155|257268128713539635|4915678993274896732|7756168.05
1672180211385|1671820212314|209980332626150189|4917367843135161532|3097754.44
1672180348636|1667065264939|4868391197187507740|4901886719416074961|6026392.06
1672180382768|1672110697785|4918493743042004202|4782822804267468130|8639728.73
1672180862017|1671158293740|4841088124446573834|4915397518298187239|4957075.13
1672180955349|1671981993076|4849813848724603590|306244774661194498|4205894.21
1672180988118|1671235464155|4886687070673699463|4915678993274896732|3181775.94
1672180991300|1671651660753|4890064770394227817|4916804893181740110|7806513.16
1672181158584|1672021204324|4912301293554369196|306526249637905020|7258783.68
1672181250423|1672073923437|4874302171698430014|4918212268065293980|5154053.04
1672181332924|1668421531625|4901323769462653318|4906390319043445214|1570856.84
1672181342384|1671981993076|305681824707773011|306244774661194498|5000856.21
1672181374453|1670918560959|4914553093368054131|4883027895976461576|5444178.19
1672181588948|1671651660753|4909768018763973132|4916804893181740110|2873563.43
1672181835638|1672021204324|259238453550514893|306526249637905020|6578017.34
1672181923320|1659974028376|4752423506782716218|4878805771325800998|1915299.02
1672182025433|1672021204324|4769312005385356856|306526249637905020|5553262.78
1672182203674|1667393515578|4903012619322918204|4752423506782717267|2516820.89
1672182422498|1672021204324|152559437377176290|306526249637905020|8565478.73
1672182702990|1672067222015|4894005420068176832|4918212268065292962|9818920.98
1672182964630|1671977169367|286823001268158878|306244774661194231|9799721.73
1672183743965|1671715160995|305400349731062057|4773815605012726531|8658444.51
1672183778612|1665199343459|4737505333017052032|284289726477762825|7511257.24
1672184416468|1670666433295|4913708668437922905|289637751035265186|4245444.4
1672184417040|1672124573474|306807724614615847|4918212268065293980|917810.99
1672184434854|1659154473345|4834895674958939764|264586478108017364|3415663.61
1672184499851|1672110697785|4918493743042004202|4782822804267468130|3341707.2
1672184623926|1668421531625|4792392953475630255|4906390319043445214|375531.66
1672184836819|1672110697785|4918493743042004202|4670232813583204413|2347000.54
1672184874220|1668450798593|4906390319043445448|289919226011976052|1067132.05
1672184956719|1671282508177|303992974847508772|4881057571139486481|5710842.3
1672184999085|1671798002827|4706261610602169223|4917367843135160866|8805962.03
1672185243006|1671675856740|4917086368158449901|4892598045184624074|9933450.6
1672185390338|1671965086344|4777193304733254952|306244774661194147|5599848.56
1672185465309|1670834605333|4914271618391343173|239535205180768668|5763041.48
1672185510840|1669904218085|299489375220138555|233905705646555725|6782249.09
1672185657055|1672048808688|4877398396442248836|4918212268065293897|5589248.69
1672186016523|1671965086344|303430024894087443|306244774661194147|8537685.32
1672186017184|1672021204324|4917930793088581975|306526249637905020|8586408.36
1672186029059|1670214085522|300615275126980804|289637751035265186|6839803.93
1672186118697|1671789166655|305681824707772831|219550481834311735|7449204.92
1672186178300|1671965086344|4911456868624237569|306244774661194147|1822236.25
1672186361548|1671820212314|217298682020626503|4917367843135161532|8797173.53
1672186519055|1669523116536|4910049493740684993|4721742734321254459|4829118.06
1672187252251|1671039295406|4861635797746451177|4914834568344765887|3567062.92
1672187288745|1672048808688|4910893918670816194|4918212268065293897|4580794.25
1672187301785|1671771001956|4917367843135160544|4881057571139486101|5328812.47
1672187327983|1672124573474|306807724614615847|282037926664077537|707723.52
1672187341156|1671863974032|4917649318111871275|4773815605012726531|646123.03
1672187385426|1667521937772|4903575569276339661|275564002199733009|2136227.41
1672187505004|1670717542182|4913990143414633055|4843621399236969543|6559529.58
1672187535701|1672048808688|4780289529477072283|4918212268065293897|1773015.65
1672187632692|1670905838584|4914553093368054897|4789578203708523104|7017357.17
1672187711370|1666803857662|289356276058554644|151152062493622671|780749.08
1672187902556|1666295277496|4783104279244179042|287667426198290867|9332172.94
1672188065678|1662014112156|4885561170766856377|4750734656922453317|2773153.97
1672188215485|1672030929097|240098155134190220|4918212268065293682|7161194.21
1672188259984|1672012302150|4917930793088581975|4666573638885966169|8796826.51
1672188836450|1671235464155|300333800150270434|4915678993274896732|1071393.58
1672189076778|1670737217842|302304124987245367|282037926664077571|7225169.79
1672190028168|1672021204324|4647433340469642673|306526249637905020|3303346.23
1672190036982|1668839689889|4769874955338776819|296111675499610556|2175832.94
1672190166534|1672012302150|4917930793088581975|4666573638885966169|302612.75
1672190391844|1671977169367|201817558301540779|306244774661194231|36531.03
1672190411035|1671974600520|306244774661194068|204632308068646934|5468112.61
1672190799243|1669904218085|299489375220138555|4881339046116196860|8444222.42
1672191152412|1672073923437|4828703225471304551|4918212268065293980|3858241.43
1672191163447|1671670688538|4917086368158451375|289637751035265186|4073863.07
1672191569825|1672030929097|4740038607807448321|4918212268065293682|3680181.94
1672191614090|1671977169367|4899634919602390132|306244774661194231|7830876.01
1672191692131|1671999099245|4647433340469642673|306244774661194499|8492626.3
1672191700612|1667630511166|4878524296349090717|4903857044253049057|5434902.97
1672191717504|1669904218085|299489375220138555|4904701469183181172|3626614.04
1672191901338|1663523691117|4890346245370938337|4881339046116196860|4307922.5
1672191921360|1670714924885|4861917272723162750|302022650010534142|7709496.35
1672191965708|1671675856740|4917086368158449901|4845028774120523422|6762551.41
1672192282286|1632569962487|4761149231060747533|4789578203708523104|4277038.53
1672192592927|1672067222015|4889501820440806330|4918212268065292962|4498096.79
1672192883447|1664846005535|4891472145277781102|4894849844998308121|8437188.31
1672193014248|1672030929097|4836021574865782255|4918212268065293682|9483444.72
1672193040876|1671203443123|4915397518298185924|260645828434067747|5732404.11
1672193042588|1671981993076|4876272496535404672|306244774661194498|7652658.54
1672193243301|1672021204324|4810407351985111865|306526249637905020|5495935.91
1672193483675|1671119267820|4915116043321475882|4644055640749114719|9920600.78
1672193593329|1671126237759|303430024894087443|4864732022490269055|2495748.17
1672193832378|1641769666770|4819696026216563931|4730749933575996214|8599122.57
1672194039913|1671820212314|4863606122583425110|4917367843135161532|1777780.73
1672194127323|1672012302150|4917930793088581975|177610710304424261|4327108.48
1672194213132|1667002547073|4782822804267467400|290200700988686944|5883834.67
1672194356929|1669412519226|297800525359874497|4905545894113314009|6346819.1
1672194422965|1672124573474|306807724614615847|224617031415104267|536470.89
1672194473532|1672073923437|4894005420068176276|4918212268065293980|613945.48
1672194811180|1668377543868|4906108844066735574|235313080530108603|616804.02
1672194875997|1671999099245|4914271618391343173|306244774661194499|2929646.04
1672195079031|1671039295406|74872343805034622|4914834568344765887|5183898.0
1672195115366|1665725476846|4803933427520767317|285978576338026822|5912564.22
1672195262818|1672021204324|4816318326496036557|306526249637905020|6662142.26
1672195468311|1671820212314|303992974847508769|4917367843135161532|4147094.63
1672195674388|1668038339490|4905264419136603175|4730749933575996446|1300878.41
1672195718616|1672030929097|170010885933236865|4918212268065293682|1469644.64
1672195723872|1672021204324|4890909195324358745|306526249637905020|6969689.11
1672196221991|1653802739056|197595433650880738|247135029551956614|7413131.47
1672196378612|1672012302150|4917930793088581975|4911456868624238275|8257404.01
1672196646905|1672048808688|4832080925191831684|4918212268065293897|3423985.69
1672196670002|1670969764492|68116944363979237|4914553093368054025|6769380.17
1672196755776|1672186017526|307089199591326158|4914834568344765887|3622156.42
1672196872489|1663211392397|4889501820440806235|239535205180768668|7714816.75
1672196969426|1670945418120|4914553093368054207|4687121312185844640|5122250.16
1672197002294|1672067222015|4915116043321475601|4918212268065292962|4760480.25
1672197091775|1671402264491|304274449824219292|4772689705105883970|1287142.94
1672197247946|1667390630008|4872050371884745358|4903012619322917615|1889029.23
1672197283522|1664352555654|251075679225905953|281474976710656546|4531793.86
1672197532100|1670945418120|4914553093368054207|4844465824167100851|5373770.3
1672197587961|1671621278756|283163826570920191|4916804893181739330|3877000.7
1672197601890|1669523116536|4910049493740684993|4883309370953172340|6100565.14
1672197623451|1670016863106|4874302171698430700|4911456868624238275|47937.75
1672197825374|1671436903218|4916241943228318150|292171025825661441|937580.95
1672197877405|1672021204324|4827577325564461186|306526249637905020|3598157.75
1672197923370|1671977169367|4824762575797355114|306244774661194231|6440126.03
1672198232869|1667390630008|4838836324632888881|4903012619322917615|2394670.75
1672198256338|1659154473345|4664040364095570531|264586478108017364|9418118.81
1672198340594|1672021204324|4811533251891955161|306526249637905020|3860020.5
1672198511044|1672048808688|4898227544718836684|4918212268065293897|427216.06
1672198685707|1655278230483|4813503576728928755|4863606122583425975|6354738.77
1672198871058|1668763492857|162411061562049342|295830200522900094|7810304.54
1672199164304|1672067222015|4917649318111872329|4918212268065292962|2931647.48
1672199249931|1671092954437|4915116043321476121|4912301293554369723|6387968.54
1672199250731|1671156074977|4915397518298187189|4800555727800238725|2413353.09
1672199351227|1667105073123|4866139397373821631|4902168194392784951|4998813.97
1672199588691|1661484599852|4883872320906592634|4752423506782717267|1844337.89
1672200193806|1672012302150|4917930793088581975|4881339046116196860|963212.57
1672200280135|1667243303667|4902449669369497232|235876030483530404|6360626.21
1672200392631|1671981993076|4821103401100116362|306244774661194498|8435154.51
1672200476444|1671899423265|305963299684483840|4863606122583425975|5150760.47
1672200487127|1670834605333|4914271618391343173|4768186105478513052|8333189.48
1672201058728|1671820403874|4917367843135161975|4843621399236969543|5120671.38
1672201171857|1671981993076|162692536538759272|306244774661194498|2084922.01
1672201291238|1672030929097|4900197869555810520|4918212268065293682|671675.07
1672201300315|1668882916774|4868391197187507740|4907797693926998510|1422700.48
1672201320164|1670945418120|4914553093368054207|16607023625929101|2212580.19
1672201425582|1670549282181|4913427193461212143|4730749933575996214|3254081.41
1672201547752|1655079153555|4863043172630003964|4792392953475629222|3257510.46
1672201694464|1671798002827|4874302171698430014|4917367843135160866|1419495.13
1672201757500|1662182167138|4886124120720279129|4833488300075385527|1743321.94
1672201931137|1671158293740|4874302171698430014|4915397518298187239|2186156.84
1672201943035|1671820212314|297800525359874822|4917367843135161532|5821236.5
1672202346080|1668763492857|156500087051125588|295830200522900094|3960711.55
1672202612149|1671977169367|142144863238881583|306244774661194231|8950109.94
1672202649674|1671730053667|4917086368158450330|239535205180768668|7418705.92
1672202957415|1671974600520|306244774661194068|4901886719416074961|5686306.49
1672203022039|1669076369245|4908642118857130034|4717239134693885342|2686804.5
1672203042891|1670873148959|4914271618391343887|113434415614394918|876048.91
1672203105285|1672048808688|298644950290006672|4918212268065293897|7014203.7
1672203536027|1672021204324|4866139397373821631|306526249637905020|3707853.34
1672203611979|1672021204324|4909205068810551436|306526249637905020|5123481.23
1672203755047|1670775355271|302304124987244965|4721742734321254459|3710233.04
1672203804107|1671675856740|4917086368158449901|253890428993012023|1357433.79
1672204051168|1670714924885|259238453550514893|302022650010534142|7559091.68
1672204149097|1669587197167|4910049493740683688|231653905832870639|3416066.65
1672204501237|1667243303667|4902449669369497232|4859102522956056255|3928097.02
1672204587082|1672021204324|197876908627591758|306526249637905020|3581733.02
1672204782226|1671621278756|4740038607807447578|4916804893181739330|9168284.32
1672204814919|1635884908306|4800555727800238154|4772689705105883970|4232151.48
1672204917682|1671965086344|213358032346677479|306244774661194147|590520.05
1672205030852|1671798002827|4742571882597843964|4917367843135160866|8023434.8
1672205090618|1668193697986|4899634919602389190|4905545894113314009|625431.81
1672205751377|1669369553945|4909486543787263143|285978576338026555|3903169.3
1672205877345|1671965086344|4789296728731813101|306244774661194147|7721439.87
1672205897198|1660843167002|4881620521092908391|4878805771325800998|469089.36
1672206376945|1672048808688|4868954147140928953|4918212268065293897|427434.78
1672206395759|1663434135678|4731875833482839733|4890064770394228018|9353182.59
1672206443106|1667722972499|4904138519229760979|239535205180768668|3693458.95
1672206667856|1672073923437|4903857044253049974|4918212268065293980|7262120.57
1672206756953|1671999099245|4883872320906592286|306244774661194499|9406092.65
1672207087055|1671871697845|4917649318111872400|4666573638885966169|9761917.14
1672207435836|1658009580332|4862480222676583866|4872613321838166178|4078458.33
1672207539096|1670834605333|4914271618391343173|4858258098025923483|7696177.32
1672207543378|1672030929097|4900197869555811031|4918212268065293682|3941894.44
1672207617677|1672110697785|4918493743042004202|282037926664077537|1456216.78
1672207809754|1671899423265|305963299684483840|4858258098025923483|5086686.3
1672208165705|1671999099245|4873739221745009302|306244774661194499|789334.54
1672208462565|1672124573474|306807724614615847|4859102522956056255|9980750.53
1672208506687|1672030929097|4858539573002633657|4918212268065293682|8010171.86
1672208623282|1671621278756|4794926228266025204|4916804893181739330|8407820.03
1672208974569|1671981993076|201817558301540779|306244774661194498|4848725.2
1672208981482|1671675856740|4917086368158449901|4916804893181740110|4825254.63
1672209149282|1672124573474|306807724614615847|4856850723142370998|6403277.32
1672209206934|1671899423265|305963299684483840|233905705646555644|5902568.12
1672209224480|1668887854038|4907797693926999296|4893723945091466852|6023912.8
1672209228765|1670883056533|4914271618391344264|40532396646334920|8832534.88
1672209272646|1671203443123|4915397518298185924|290200700988686944|7896726.75
1672209290558|1671025863885|4914834568344766160|4852065648538288655|7565366.38
1672209611045|1672124573474|306807724614615847|4864169072536848009|3433012.53
1672209668027|1671107523270|252764529086169806|303430024894087516|5051619.52
1672209811337|1672124573474|306807724614615847|4752142031806006366|6755992.07
1672209887460|1668763492857|256142228806697314|295830200522900094|7922874.53
1672209903147|1671156074977|4915397518298187189|4902168194392784951|6468851.77
1672209975441|1670278009490|4864732022490269326|4912301293554369723|5288372.24
1672210331706|1671981993076|174514485560607442|306244774661194498|7353543.03
1672210619343|1672186017526|307089199591326158|4808437027148136470|3437373.92
1672210950220|1672110697785|4918493743042004202|4892879520161333465|2291921.56
1672211231749|1666803857662|289356276058554644|4832362400168543532|6805216.83
1672211777360|1672186017526|307089199591326158|282037926664077537|4038525.68
1672211867450|1669523116536|4910049493740684993|4784793129104441598|6117122.81
1672211877426|1667998154724|4852065648538289475|293296925732504363|644574.45
1672212158626|1665424895732|256423703783407860|4896538694858573544|6921847.29
1672212164629|1670714924885|4883872320906592634|302022650010534142|8733144.1
1672212224599|1668038339490|4905264419136603175|4791267053568787629|3723843.99
1672212393582|1672186017526|307089199591326158|302022650010534142|6846443.39
1672212522086|1671798002827|303992974847508769|4917367843135160866|4655788.49
1672212634632|1672073923437|161285161655206654|4918212268065293980|1855792.18
1672212674998|1671965086344|4905264419136602496|306244774661194147|4658279.23
1672212695447|1670570801578|4913427193461212200|278378751966839106|6626141.28
1672212805397|1672067222015|4780571004453783249|4918212268065292962|8162243.62
1672212927015|1671158293740|240098155134190220|4915397518298187239|5405383.22
1672212963223|1667888832869|4755801206503244845|4904701469183181172|2281921.95
1672212988933|1670521515810|301459700057113130|177610710304424261|6038102.89
1672213114046|1672073923437|294141350662635702|4918212268065293980|265839.04
