personId|loanId|createTime|org
26388279070961|4894568370021602959|2022-10-03 05:58:36.783|Chase Bank
21990232556859|4894568370021599009|2022-10-03 09:11:58.31|Navy Federal Credit Union
17592186045962|4894568370021599276|2022-10-03 09:38:02.309|Funding Circle
2199023257689|4894568370021600044|2022-10-03 09:43:56.312|Roofstock
24189255816190|4894568370021604046|2022-10-03 13:16:30.369|Marcus by Goldman Sachs
15393162793672|4894568370021603599|2022-10-03 14:39:23.55|BlueVine
24189255811873|4894568370021598259|2022-10-03 15:39:06.074|SunTrust
28587302329919|4894568370021607634|2022-10-03 15:44:41.844|SoFi
28587302323899|4894568370021599509|2022-10-03 15:50:25.088|Navy Federal Credit Union
21990232556787|4894568370021598900|2022-10-03 16:07:09.815|TD Bank
19791209300630|4894568370021598080|2022-10-03 16:11:10.353|LendingPoint
21990232555685|4894568370021597425|2022-10-03 16:59:32.731|US Bank
15393162793672|4894568370021603598|2022-10-03 17:40:43.479|Upgrade
13194139536577|4894849844998312246|2022-10-03 22:25:36.461|Marcus by Goldman Sachs
10995116281211|4894849844998312470|2022-10-03 22:59:46.405|Roofstock
26388279074013|4894849844998317774|2022-10-03 23:22:14.732|Prosper
19791209306808|4894849844998317067|2022-10-03 23:53:36.366|Chase Bank
21990232557119|4894849844998310010|2022-10-04 00:36:19.693|State Farm Bank
6597069774059|4894849844998317794|2022-10-04 00:43:56.638|Rocket Loans
8796093026389|4894849844998313447|2022-10-04 01:01:24.323|Roofstock
4398046515094|4894849844998313227|2022-10-04 02:32:32.867|Rocket Loans
15393162792938|4894849844998313320|2022-10-04 02:55:14.284|Navy Federal Credit Union
26388279073346|4894849844998316890|2022-10-04 04:14:59.645|SunTrust
17592186046681|4894849844998310881|2022-10-04 04:35:58.255|State Farm Bank
26388279069702|4894849844998311994|2022-10-04 04:54:14.834|Patch of Land
26388279070941|4894849844998313596|2022-10-04 06:48:48.578|Peerform
19791209306912|4894849844998317193|2022-10-04 07:37:03.692|Prosper
4398046514825|4894849844998312827|2022-10-04 08:01:57.583|Rocket Loans
6597069767198|4894849844998308568|2022-10-04 08:51:26.065|RealtyMogul
26388279070340|4894849844998312821|2022-10-04 09:36:45.339|Wells Fargo
10995116283141|4894849844998315064|2022-10-04 10:29:53.919|Prosper
17592186050822|4894849844998316456|2022-10-04 11:00:53.783|Marcus by Goldman Sachs
24189255818741|4894849844998318169|2022-10-04 13:26:15.711|Chase Bank
24189255817629|4894849844998316672|2022-10-04 13:27:13.752|PNC Bank
4398046511208|4894849844998307999|2022-10-04 15:08:13.316|OnDeck
8796093029758|4894849844998317999|2022-10-04 18:31:33.885|US Bank
26388279071697|4894849844998314641|2022-10-04 18:54:26.924|LendingClub
26388279068501|4894849844998310360|2022-10-04 19:48:03.218|Fundbox
26388279072058|4894849844998315144|2022-10-04 20:00:11.552|Funding Circle
8796093027640|4894849844998315142|2022-10-04 21:05:23.546|TD Bank
26388279066981|4895131319975018963|2022-10-05 00:16:59.656|Citibank
15393162789869|4895131319975019849|2022-10-05 00:44:12.832|Prosper
8796093029839|4895131319975028781|2022-10-05 02:19:09.169|LightStream
6597069774398|4895131319975028940|2022-10-05 02:33:23.127|SoFi
24189255812629|4895131319975020603|2022-10-05 06:30:52.894|Navy Federal Credit Union
28587302329365|4895131319975028159|2022-10-05 09:54:38.613|LightStream
28587302324349|4895131319975021408|2022-10-05 10:05:19.797|OnDeck
4398046515094|4895131319975023882|2022-10-05 13:09:38.417|Best Egg
13194139537265|4895131319975023830|2022-10-05 14:22:31.759|Discover
28587302326667|4895131319975024477|2022-10-05 15:00:10.794|Peerform
10995116285200|4895131319975028498|2022-10-05 15:35:22.229|Chase Bank
1444|4895131319975020454|2022-10-05 16:10:43.326|SoFi
15393162789629|4895131319975019523|2022-10-05 17:10:28.772|LendingPoint
4398046515629|4895131319975024517|2022-10-05 18:14:22.552|OnDeck
8796093028305|4895131319975026712|2022-10-05 20:01:35.92|BlueVine
24189255817845|4895131319975027621|2022-10-05 20:09:45.823|LendingPoint
21990232558857|4895131319975022995|2022-10-05 20:11:22.782|American Express
21990232562496|4895131319975027897|2022-10-05 20:52:39.524|Marcus by Goldman Sachs
21990232559417|4895131319975023740|2022-10-05 21:11:56.168|Funding Circle
26388279067009|4895131319975019009|2022-10-05 22:02:35.947|Peerform
28587302325362|4895412794951733455|2022-10-05 22:40:07.2|Upgrade
26388279073685|4895412794951738643|2022-10-06 00:21:46.062|Discover
2199023260106|4895412794951735230|2022-10-06 00:52:56.33|RealtyMogul
4141|4895412794951734708|2022-10-06 01:56:15.688|OneMain Financial
26388279074308|4895412794951739518|2022-10-06 04:38:31.753|Avant
10995116281403|4895412794951734026|2022-10-06 07:34:49.939|Wells Fargo
28587302328218|4895412794951737292|2022-10-06 09:59:38.455|Fundbox
28587302327858|4895412794951736824|2022-10-06 10:36:02.484|Best Egg
26388279071697|4895412794951735954|2022-10-06 11:08:39.376|Capital One
15393162795048|4895412794951737487|2022-10-06 12:12:30.583|LendingClub
15393162792074|4895412794951733491|2022-10-06 12:49:20.862|Wells Fargo
21990232562828|4895412794951738993|2022-10-06 13:20:24.483|BlueVine
26388279074423|4895412794951739664|2022-10-06 14:03:43.61|SoFi
26388279069543|4895412794951733084|2022-10-06 14:44:32.956|Wells Fargo
13194139534952|4895412794951731373|2022-10-06 15:12:45.398|SunTrust
19791209305409|4895412794951736472|2022-10-06 16:10:12.431|Chase Bank
26388279073534|4895412794951738466|2022-10-06 18:26:11.268|Upstart
26388279069746|4895412794951733374|2022-10-06 18:46:27.043|Chase Bank
13194139534188|4895412794951730324|2022-10-06 21:19:59.069|Chase Bank
21990232556770|4895412794951730833|2022-10-06 21:21:55.502|OnDeck
21990232562816|4895694269928449623|2022-10-06 22:43:57.898|Bank of America
21990232556506|4895694269928441138|2022-10-07 00:23:37.928|American Express
17592186048077|4895694269928444712|2022-10-07 00:32:07.439|LendingClub
13194139534952|4895694269928442030|2022-10-07 02:05:35.372|Best Egg
24189255813899|4895694269928443644|2022-10-07 04:37:25.33|PNC Bank
28587302325360|4895694269928444108|2022-10-07 04:44:17.465|Peerform
10995116280803|4895694269928443915|2022-10-07 05:08:05.15|Peerform
6597069772980|4895694269928448327|2022-10-07 05:21:27.131|Citibank
24189255812040|4895694269928441111|2022-10-07 05:55:21.069|Discover
13194139540506|4895694269928449483|2022-10-07 06:45:39.67|LightStream
10995116279536|4895694269928442210|2022-10-07 07:13:18.21|Chase Bank
26388279073193|4895694269928448654|2022-10-07 07:17:48.582|State Farm Bank
10995116283282|4895694269928447240|2022-10-07 07:28:48.312|Capital One
24189255812629|4895694269928441914|2022-10-07 08:51:38.762|State Farm Bank
4398046513441|4895694269928442960|2022-10-07 11:41:24.392|RealtyMogul
646|4895694269928440673|2022-10-07 11:48:16.193|Roofstock
26388279068686|4895694269928442589|2022-10-07 12:13:53.414|Peerform
24189255813602|4895694269928443237|2022-10-07 12:46:21.162|Capital One
24189255813602|4895694269928443236|2022-10-07 12:55:01.44|Fundbox
17592186045180|4895694269928440834|2022-10-07 14:12:27.186|LendingPoint
28587302327886|4895694269928447505|2022-10-07 14:32:47.075|Marcus by Goldman Sachs
17592186045069|4895694269928440683|2022-10-07 15:03:56.66|US Bank
24189255812361|4895694269928441546|2022-10-07 15:08:53.482|Fundbox
2199023261073|4895694269928447236|2022-10-07 15:28:33.338|State Farm Bank
17592186049073|4895694269928446052|2022-10-07 15:32:59.756|TD Bank
26388279070970|4895694269928445592|2022-10-07 17:21:05.512|Patch of Land
24189255816584|4895694269928447222|2022-10-07 18:19:55.782|Wells Fargo
28587302322297|4895694269928439986|2022-10-07 18:23:08.826|LendingClub
26388279069797|4895694269928444085|2022-10-07 19:03:36.679|American Express
21990232556020|4895694269928440481|2022-10-07 19:12:22.883|SunTrust
26388279072740|4895694269928448049|2022-10-07 19:39:10.447|Chase Bank
24189255818587|4895694269928449919|2022-10-07 20:08:14.921|LightStream
10995116280721|4895694269928443808|2022-10-07 21:03:35.661|OneMain Financial
15393162793789|4895694269928446409|2022-10-07 21:08:05.587|Peerform
28587302325074|4895975744905154373|2022-10-07 22:28:25.565|Avant
28587302328716|4895975744905159276|2022-10-07 23:16:56.976|Rocket Loans
8796093024201|4895975744905153152|2022-10-07 23:28:14.912|Earnest
26388279067546|4895975744905151700|2022-10-07 23:33:09.339|Wells Fargo
17592186047529|4895975744905154673|2022-10-08 01:48:28.48|Chase Bank
8796093030192|4895975744905161237|2022-10-08 01:56:19.748|Kabbage
26388279071885|4895975744905157542|2022-10-08 04:43:51.126|Capital One
17592186045180|4895975744905151489|2022-10-08 05:23:58.089|Kabbage
17592186045291|4895975744905151630|2022-10-08 05:37:42.263|Rocket Loans
2199023258489|4895975744905154423|2022-10-08 06:01:30.821|Navy Federal Credit Union
10995116279226|4895975744905152462|2022-10-08 06:06:42.448|Avant
26388279073733|4895975744905160008|2022-10-08 07:17:52.749|Wells Fargo
26388279071042|4895975744905156338|2022-10-08 07:51:36.329|Best Egg
21990232560957|4895975744905157776|2022-10-08 09:01:12.682|Best Egg
26388279067065|4895975744905151062|2022-10-08 13:06:14.195|PNC Bank
17592186047373|4895975744905154454|2022-10-08 13:33:47.574|Wells Fargo
19791209304376|4895975744905156329|2022-10-08 14:09:29.883|Best Egg
19791209302421|4895975744905153772|2022-10-08 16:09:13.081|Fundrise
19791209304878|4895975744905157040|2022-10-08 16:09:41.869|Marcus by Goldman Sachs
17592186045237|4895975744905151566|2022-10-08 17:09:11.888|Fundbox
19791209301089|4895975744905151993|2022-10-08 18:47:51.26|SunTrust
26388279069568|4895975744905154432|2022-10-08 19:25:02.621|Best Egg
21990232562903|4895975744905160391|2022-10-08 19:44:56.478|Rocket Loans
26388279072251|4895975744905158055|2022-10-08 21:34:28.456|Prosper
6597069771557|4895975744905157029|2022-10-08 21:53:39.356|Upstart
26388279070904|4896257219881866832|2022-10-08 22:19:13.665|SunTrust
13194139537921|4896257219881867285|2022-10-08 23:24:22.305|Capital One
10995116284517|4896257219881870226|2022-10-09 00:11:12.163|Citibank
26388279069930|4896257219881865586|2022-10-09 00:16:06.712|PNC Bank
28587302328601|4896257219881869771|2022-10-09 02:36:55.852|Best Egg
8796093025684|4896257219881865786|2022-10-09 02:54:21.342|State Farm Bank
21990232561144|4896257219881868709|2022-10-09 03:52:17.053|LendingClub
26388279071223|4896257219881867271|2022-10-09 03:59:03.699|Navy Federal Credit Union
26388279068973|4896257219881864296|2022-10-09 04:40:35.307|Bank of America
26388279071055|4896257219881867017|2022-10-09 04:54:42.003|TD Bank
6597069770419|4896257219881866176|2022-10-09 05:48:47.851|Peerform
8796093025140|4896257219881865074|2022-10-09 07:17:24.579|Funding Circle
24189255812466|4896257219881863020|2022-10-09 08:16:28.205|PNC Bank
19791209301898|4896257219881863725|2022-10-09 09:47:30.688|RealtyMogul
21990232563119|4896257219881871366|2022-10-09 11:20:48.531|Best Egg
21990232558127|4896257219881864653|2022-10-09 13:04:17.115|Wells Fargo
19791209300659|4896257219881862046|2022-10-09 14:25:24.678|Chase Bank
21990232556590|4896257219881862574|2022-10-09 14:38:18.681|Fundrise
26388279069775|4896257219881865369|2022-10-09 17:12:19.715|Peerform
28587302322848|4896257219881862027|2022-10-09 17:36:08.468|Kabbage
21990232559558|4896257219881866568|2022-10-09 18:26:30.202|OneMain Financial
26388279067628|4896257219881862468|2022-10-09 20:05:55.129|Navy Federal Credit Union
19791209303785|4896257219881866265|2022-10-09 21:15:55.969|Roofstock
26388279067454|4896538694858572890|2022-10-09 22:13:36.097|Bank of America
21990232560993|4896538694858579135|2022-10-09 22:55:51.801|Discover
6597069769037|4896538694858574990|2022-10-09 23:04:41.799|RealtyMogul
28587302329451|4896538694858581559|2022-10-09 23:44:44.392|Bank of America
15393162794144|4896538694858578879|2022-10-10 02:17:17.322|TD Bank
19791209302919|4896538694858575750|2022-10-10 04:26:11.473|Peerform
26388279066799|4896538694858572034|2022-10-10 06:47:16.316|Kabbage
26388279069853|4896538694858576138|2022-10-10 09:55:11.078|LendingClub
26388279068233|4896538694858573960|2022-10-10 10:39:03.452|LendingClub
6597069774059|4896538694858581731|2022-10-10 12:49:14.893|Kabbage
871|4896538694858572936|2022-10-10 13:25:38.725|Prosper
17592186049561|4896538694858578685|2022-10-10 13:41:02.889|PNC Bank
26388279073321|4896538694858580788|2022-10-10 14:40:42.999|Chase Bank
15393162792173|4896538694858576244|2022-10-10 15:23:27.488|Funding Circle
21990232563168|4896538694858582075|2022-10-10 15:25:45.541|Kabbage
21990232562139|4896538694858580686|2022-10-10 16:40:38.317|Marcus by Goldman Sachs
10995116278708|4896538694858573053|2022-10-10 17:40:06.769|PNC Bank
8796093024075|4896538694858574290|2022-10-10 18:55:01.632|Fundrise
17592186051255|4896538694858581001|2022-10-10 20:53:05.523|Capital One
15393162789688|4896538694858572885|2022-10-10 20:56:02.687|TD Bank
26388279067657|4896538694858573174|2022-10-10 21:33:24.875|State Farm Bank
10995116282722|4896820169835289091|2022-10-10 23:48:45.34|LendingClub
21990232561056|4896820169835289884|2022-10-11 01:32:47.122|Chase Bank
21990232558573|4896820169835286556|2022-10-11 01:42:46.078|Chase Bank
24189255814954|4896820169835287647|2022-10-11 01:59:05.965|BlueVine
26388279073180|4896820169835291262|2022-10-11 02:27:29.025|SunTrust
26388279074308|4896820169835292797|2022-10-11 03:04:39.671|Best Egg
24189255814147|4896820169835286581|2022-10-11 04:55:45.616|OneMain Financial
19791209304598|4896820169835288631|2022-10-11 05:54:47.127|OneMain Financial
28587302323573|4896820169835284339|2022-10-11 07:49:20.298|State Farm Bank
21990232562808|4896820169835292238|2022-10-11 07:53:17.373|Best Egg
1057|4896820169835283867|2022-10-11 08:04:29.625|Chase Bank
19791209300869|4896820169835283638|2022-10-11 08:23:06.903|RealtyMogul
28587302323623|4896820169835284396|2022-10-11 10:08:14.252|Prosper
4398046514097|4896820169835286471|2022-10-11 10:56:24.742|BlueVine
15393162796143|4896820169835292225|2022-10-11 12:06:10.475|Roofstock
26388279072791|4896820169835290747|2022-10-11 13:23:30.878|Discover
19791209300745|4896820169835283477|2022-10-11 15:04:51.947|Wells Fargo
26388279070101|4896820169835287100|2022-10-11 16:11:01.998|Fundbox
26388279067181|4896820169835283190|2022-10-11 16:49:56.102|Avant
4398046512925|4896820169835284881|2022-10-11 20:30:18.036|Fundbox
21990232558019|4897101644811996463|2022-10-11 23:23:11.732|RealtyMogul
4398046516323|4897101644812000112|2022-10-11 23:32:53.618|Roofstock
21990232559073|4897101644811997868|2022-10-12 00:47:55.884|Citibank
13194139535351|4897101644811995834|2022-10-12 01:19:48.578|SoFi
6597069774406|4897101644812003550|2022-10-12 03:16:28.014|American Express
26388279069292|4897101644811996711|2022-10-12 06:18:04.594|Prosper
26388279069655|4897101644811997181|2022-10-12 10:43:15.818|BlueVine
13194139533662|4897101644811993552|2022-10-12 10:59:21.872|Chase Bank
24189255816487|4897101644812000361|2022-10-12 13:05:22.364|SunTrust
19791209307763|4897101644812003597|2022-10-12 13:08:17.595|Marcus by Goldman Sachs
6597069774398|4897101644812003534|2022-10-12 14:16:16.114|US Bank
4398046519090|4897101644812003868|2022-10-12 14:46:57.721|TD Bank
6597069773774|4897101644812002646|2022-10-12 17:21:50.547|OneMain Financial
15393162790124|4897101644811994792|2022-10-12 17:37:53.61|Capital One
26388279068161|4897101644811995167|2022-10-12 20:33:10.583|Wells Fargo
26388279074564|4897101644812003809|2022-10-12 20:47:35.721|TD Bank
28587302323272|4897101644811994578|2022-10-12 21:07:57.612|RealtyMogul
8796093025679|4897383119788708401|2022-10-12 22:20:32.985|PNC Bank
15393162789666|4897383119788704820|2022-10-12 23:49:13.12|Marcus by Goldman Sachs
28587302325360|4897383119788708043|2022-10-13 01:04:30.647|Patch of Land
17592186048281|4897383119788708940|2022-10-13 01:07:36.277|RealtyMogul
21990232558629|4897383119788707946|2022-10-13 04:12:40.006|Bank of America
6597069769648|4897383119788707782|2022-10-13 04:51:14.317|PNC Bank
26388279074355|4897383119788714179|2022-10-13 04:59:50.1|US Bank
15393162796005|4897383119788713338|2022-10-13 06:22:46.853|Navy Federal Credit Union
24189255817247|4897383119788712070|2022-10-13 06:37:19.791|SunTrust
21990232557386|4897383119788706253|2022-10-13 08:34:17.641|Citibank
17592186046333|4897383119788706333|2022-10-13 09:19:19.303|American Express
1353|4897383119788705583|2022-10-13 09:46:50.033|Earnest
28587302323265|4897383119788705225|2022-10-13 10:55:25.033|Citibank
28587302329041|4897383119788713007|2022-10-13 11:45:46.076|Prosper
8796093029898|4897383119788714122|2022-10-13 12:04:23.339|Roofstock
24189255814885|4897383119788708884|2022-10-13 12:52:49.779|Capital One
17592186051314|4897383119788713042|2022-10-13 13:50:11.768|TD Bank
24189255818587|4897383119788713854|2022-10-13 14:13:19.165|Capital One
4123|4897383119788709281|2022-10-13 18:49:11.959|Prosper
28587302324611|4897383119788707035|2022-10-13 19:51:06.695|Discover
19791209302572|4897383119788707267|2022-10-13 19:55:01.892|Bank of America
24189255812819|4897383119788706106|2022-10-13 20:51:40.048|Upgrade
21990232560125|4897664594765420563|2022-10-13 22:24:00.615|SunTrust
24189255818491|4897664594765424377|2022-10-13 22:33:35.074|Wells Fargo
17592186048484|4897664594765419874|2022-10-13 23:13:01.557|SoFi
24189255813533|4897664594765417719|2022-10-13 23:18:21.65|Funding Circle
10995116277894|4897664594765414596|2022-10-13 23:41:06.683|OnDeck
26388279070302|4897664594765419325|2022-10-14 02:22:29.564|Upgrade
26388279069730|4897664594765418593|2022-10-14 02:42:11.787|PNC Bank
24189255811394|4897664594765414834|2022-10-14 04:45:34.336|Fundbox
26388279074089|4897664594765424429|2022-10-14 04:50:33.708|Chase Bank
19791209302122|4897664594765417284|2022-10-14 05:43:40.823|SunTrust
2199023260794|4897664594765421451|2022-10-14 05:54:02.794|LendingPoint
6597069767393|4897664594765415374|2022-10-14 06:05:18.323|PNC Bank
28587302325136|4897664594765418399|2022-10-14 06:16:51.492|Patch of Land
26388279067423|4897664594765415471|2022-10-14 06:29:14.256|Discover
19791209302556|4897664594765417897|2022-10-14 08:17:29.31|OneMain Financial
10995116282888|4897664594765421280|2022-10-14 08:32:22.114|Best Egg
17592186052301|4897664594765425045|2022-10-14 09:33:26.579|Citibank
28587302324399|4897664594765417375|2022-10-14 09:39:08.536|OnDeck
13194139535291|4897664594765417072|2022-10-14 10:13:45.777|US Bank
8796093027655|4897664594765421723|2022-10-14 10:32:15.249|Best Egg
26388279069339|4897664594765418073|2022-10-14 11:11:41.84|Roofstock
2199023262658|4897664594765423939|2022-10-14 11:18:17.532|BlueVine
26388279072410|4897664594765422201|2022-10-14 12:48:35.723|OneMain Financial
28587302322416|4897664594765414739|2022-10-14 12:48:57.743|TD Bank
13194139536109|4897664594765418199|2022-10-14 13:33:27.935|Marcus by Goldman Sachs
19791209304623|4897664594765420640|2022-10-14 14:02:10.958|SunTrust
28587302322203|4897664594765414447|2022-10-14 14:34:43.402|Discover
17592186048693|4897664594765420105|2022-10-14 14:55:25.359|SunTrust
26388279071498|4897664594765420914|2022-10-14 15:14:17.555|OnDeck
28587302329365|4897664594765424061|2022-10-14 15:34:39.961|Best Egg
26388279067115|4897664594765415058|2022-10-14 16:11:54.437|TD Bank
15393162789579|4897664594765415356|2022-10-14 16:52:09.392|Navy Federal Credit Union
10995116278292|4897664594765415120|2022-10-14 17:18:05.007|Rocket Loans
10995116281415|4897664594765419296|2022-10-14 20:17:45.76|TD Bank
24189255814067|4897946069742129099|2022-10-14 22:52:30.058|LendingPoint
21990232557173|4897946069742127298|2022-10-14 23:35:24.146|SunTrust
21990232559908|4897946069742130885|2022-10-14 23:39:20.517|Funding Circle
19791209303155|4897946069742129364|2022-10-14 23:46:41.818|Best Egg
24189255813709|4897946069742128634|2022-10-15 00:54:47.849|State Farm Bank
26388279069568|4897946069742129025|2022-10-15 01:45:17.734|OneMain Financial
2199023256131|4897946069742125844|2022-10-15 02:18:41.946|Chase Bank
15393162793412|4897946069742131125|2022-10-15 04:32:08.074|Discover
26388279074013|4897946069742134988|2022-10-15 05:07:27.661|Upstart
17592186047381|4897946069742129064|2022-10-15 09:22:59.479|Peerform
24189255814263|4897946069742129373|2022-10-15 10:11:07.576|Avant
8796093023672|4897946069742127049|2022-10-15 10:37:00.823|US Bank
28587302329935|4897946069742135535|2022-10-15 12:03:19.924|Rocket Loans
10995116279304|4897946069742127144|2022-10-15 12:30:17.023|Best Egg
17592186051255|4897946069742134278|2022-10-15 13:16:23.694|RealtyMogul
19791209303831|4897946069742130249|2022-10-15 13:52:21.084|Roofstock
17592186045453|4897946069742126459|2022-10-15 14:05:20.75|Kabbage
26388279069093|4897946069742128392|2022-10-15 14:15:34.377|SunTrust
19791209305345|4897946069742132274|2022-10-15 15:07:57.959|LendingClub
17592186050364|4897946069742133074|2022-10-15 15:52:30.028|SoFi
24189255816029|4897946069742131704|2022-10-15 15:55:04.528|Best Egg
19791209301068|4897946069742126557|2022-10-15 16:02:07.28|Peerform
24189255818614|4897946069742135204|2022-10-15 17:25:31.172|Bank of America
28587302324125|4897946069742127684|2022-10-15 18:48:55.468|LightStream
28587302328560|4897946069742133634|2022-10-15 18:54:08.604|Wells Fargo
28587302327924|4897946069742132807|2022-10-15 21:16:30.53|Fundrise
10995116285618|4897946069742135659|2022-10-15 21:47:39.651|BlueVine
8796093029425|4898227544718845421|2022-10-15 22:38:44.3|Fundbox
24189255817470|4898227544718844318|2022-10-15 22:40:47.636|Rocket Loans
21990232562718|4898227544718845396|2022-10-16 01:26:12.603|Navy Federal Credit Union
15393162792643|4898227544718840794|2022-10-16 01:53:23.5|BlueVine
28587302327992|4898227544718843555|2022-10-16 02:28:52.127|Funding Circle
10995116283856|4898227544718843927|2022-10-16 02:35:51.17|Chase Bank
2199023257179|4898227544718837919|2022-10-16 03:20:48.928|Fundbox
10995116283282|4898227544718843142|2022-10-16 03:29:49.42|RealtyMogul
26388279073411|4898227544718844863|2022-10-16 04:02:01.287|Prosper
26388279069702|4898227544718839865|2022-10-16 04:52:58.907|Navy Federal Credit Union
19791209306018|4898227544718843861|2022-10-16 05:16:28.004|Kabbage
26388279074428|4898227544718846233|2022-10-16 07:39:18.245|LightStream
6597069771179|4898227544718841728|2022-10-16 07:47:41.571|Chase Bank
21990232557702|4898227544718838640|2022-10-16 08:05:09.393|Best Egg
21990232559640|4898227544718841240|2022-10-16 08:13:29.202|LightStream
28587302324349|4898227544718838622|2022-10-16 08:59:44.87|LendingClub
19791209306585|4898227544718844620|2022-10-16 10:31:18.168|Fundbox
28587302322302|4898227544718835900|2022-10-16 14:24:40.754|Patch of Land
17592186051579|4898227544718845338|2022-10-16 14:59:21.518|SoFi
4398046512746|4898227544718837937|2022-10-16 17:02:23.777|Upstart
6597069768317|4898227544718837960|2022-10-16 17:33:13.098|US Bank
28587302322181|4898227544718835718|2022-10-16 17:41:22.075|Chase Bank
28587302327933|4898227544718843473|2022-10-16 18:32:21.715|Roofstock
24189255817668|4898227544718844583|2022-10-16 19:31:45.05|Discover
21990232563206|4898227544718846083|2022-10-16 20:04:55.755|BlueVine
24189255813899|4898227544718839549|2022-10-16 20:46:05.978|Roofstock
21990232559200|4898227544718840641|2022-10-16 20:59:38.641|Avant
24189255814067|4898227544718839754|2022-10-16 22:02:00.829|Marcus by Goldman Sachs
26388279071438|4898227544718842141|2022-10-16 22:08:44.718|TD Bank
17592186047836|4898509019695550960|2022-10-17 00:09:52.432|BlueVine
13194139541185|4898509019695556999|2022-10-17 01:26:41.415|BlueVine
26388279070340|4898509019695551346|2022-10-17 01:53:09.502|SunTrust
26388279067777|4898509019695547946|2022-10-17 02:04:01.982|PNC Bank
26388279073178|4898509019695555197|2022-10-17 02:45:28.379|State Farm Bank
17592186051032|4898509019695555271|2022-10-17 03:52:58.483|Citibank
10995116279329|4898509019695548493|2022-10-17 03:59:46.915|Rocket Loans
13194139535822|4898509019695549773|2022-10-17 04:03:37.188|SunTrust
19791209304265|4898509019695552095|2022-10-17 04:20:06.452|LendingPoint
26388279069393|4898509019695550121|2022-10-17 07:10:26.966|State Farm Bank
28587302327897|4898509019695554077|2022-10-17 08:11:30.06|Fundrise
28587302326611|4898509019695552270|2022-10-17 08:13:49.695|Kabbage
17592186050279|4898509019695554272|2022-10-17 09:24:02.247|Peerform
28587302329935|4898509019695556848|2022-10-17 09:38:41.81|Patch of Land
10995116285517|4898509019695556842|2022-10-17 09:52:09.827|State Farm Bank
26388279073871|4898509019695556112|2022-10-17 09:56:08.017|Avant
8796093022820|4898509019695547200|2022-10-17 10:19:18.802|Discover
26388279074093|4898509019695556407|2022-10-17 10:23:07.779|Fundbox
26388279068465|4898509019695548845|2022-10-17 11:15:48.614|Citibank
6597069770038|4898509019695550916|2022-10-17 11:17:33.436|Upgrade
24189255815969|4898509019695552925|2022-10-17 11:28:01.887|Kabbage
28587302327743|4898509019695553872|2022-10-17 13:53:23.303|Rocket Loans
26388279074012|4898509019695556297|2022-10-17 14:02:56.878|PNC Bank
19791209301288|4898509019695548150|2022-10-17 14:53:19.378|Kabbage
26388279067233|4898509019695547198|2022-10-17 17:41:42.365|Avant
17592186050299|4898509019695554302|2022-10-17 17:53:21.946|LendingPoint
26388279071488|4898509019695552868|2022-10-17 18:28:03.884|LendingClub
21990232562133|4898509019695555266|2022-10-17 18:28:39.666|Funding Circle
10995116279094|4898509019695548182|2022-10-17 18:51:33.43|TD Bank
24189255815921|4898509019695552849|2022-10-17 19:21:24.906|Fundrise
15393162796699|4898509019695556933|2022-10-17 19:48:15.163|Prosper
24189255817583|4898509019695555133|2022-10-17 20:57:35.435|Patch of Land
2199023260930|4898790494672264244|2022-10-17 22:33:12.566|Prosper
21990232561526|4898790494672265116|2022-10-17 22:35:01.24|Upstart
2397|4898790494672260258|2022-10-17 22:59:59.047|Funding Circle
26388279072919|4898790494672265508|2022-10-17 23:59:39.965|PNC Bank
10995116283158|4898790494672264266|2022-10-18 00:13:08.058|SunTrust
28587302324600|4898790494672260299|2022-10-18 01:08:22.571|Kabbage
13194139538662|4898790494672264212|2022-10-18 01:28:05.667|OneMain Financial
28587302323738|4898790494672259135|2022-10-18 01:33:38.795|Avant
21990232556563|4898790494672258434|2022-10-18 01:53:13.652|Earnest
19791209302374|4898790494672260271|2022-10-18 03:54:01.406|US Bank
26388279071516|4898790494672263569|2022-10-18 04:29:43.357|Marcus by Goldman Sachs
24189255816832|4898790494672264789|2022-10-18 04:51:30.006|Upgrade
24189255814398|4898790494672261509|2022-10-18 05:05:10.597|OneMain Financial
28587302325129|4898790494672261006|2022-10-18 05:46:15.884|LightStream
24189255816431|4898790494672264223|2022-10-18 05:48:06.81|SoFi
26388279073570|4898790494672266379|2022-10-18 06:28:53.991|Best Egg
24189255815193|4898790494672262553|2022-10-18 06:34:13.373|Prosper
26388279067421|4898790494672258093|2022-10-18 07:36:51.06|Peerform
26388279068804|4898790494672259946|2022-10-18 08:53:33.393|RealtyMogul
17592186045586|4898790494672258628|2022-10-18 09:09:08.166|Fundbox
4398046517988|4898790494672266308|2022-10-18 10:25:55.037|BlueVine
8796093027262|4898790494672263793|2022-10-18 11:03:58.305|TD Bank
26388279069899|4898790494672261441|2022-10-18 11:30:13.878|Rocket Loans
21990232560147|4898790494672263219|2022-10-18 12:15:49.148|Earnest
26388279072550|4898790494672265013|2022-10-18 13:07:10.183|RealtyMogul
21990232559441|4898790494672262310|2022-10-18 14:01:11.864|Fundbox
10995116284695|4898790494672266365|2022-10-18 14:59:18.715|Marcus by Goldman Sachs
24189255812867|4898790494672259443|2022-10-18 16:54:32.962|Marcus by Goldman Sachs
10995116279024|4898790494672258733|2022-10-18 17:12:14.557|Best Egg
