loanId|loanAmount|balance|createTime|loanUsage|interestRate
4901042294485945434|21305251.0|21305251.0|2022-10-26 12:16:29.527|other|0.065
4901042294485943914|52665317.0|52665317.0|2022-10-26 12:46:02.827|funerals|0.016
289356276058558374|60909968.0|60909968.0|2022-10-26 13:20:01.795|education|0.032
4901042294485945548|63517062.0|63517062.0|2022-10-26 13:27:56.541|funerals|0.039
289356276058556125|54009843.0|54009843.0|2022-10-26 13:51:58.874|investing|0.062
289356276058555643|30022458.0|30022458.0|2022-10-26 14:31:30.35|education|0.036
4901042294485944731|56033929.0|56033929.0|2022-10-26 14:52:51.135|business ventures|0.087
4901042294485947871|8637616.0|8637616.0|2022-10-26 15:33:25.104|weddings|0.075
4901042294485952750|99141498.0|99141498.0|2022-10-26 16:35:43.29|investing|0.059
4901042294485951534|38594663.0|38594663.0|2022-10-26 17:36:16.763|renovations|0.019
4901042294485951974|24980765.0|24980765.0|2022-10-26 17:44:10.791|renovations|0.091
4901042294485942292|54694894.0|54694894.0|2022-10-26 18:29:32.101|weddings|0.096
4901042294485949785|24950499.0|24950499.0|2022-10-26 18:37:11.692|debt consolidation|0.027
289356276058555457|54630106.0|54630106.0|2022-10-26 19:19:05.45|education|0.083
289356276058556574|70307914.0|70307914.0|2022-10-26 19:27:41.768|business ventures|0.019
4901042294485946300|18650615.0|18650615.0|2022-10-26 19:49:28.472|other|0.023
289356276058555072|88901978.0|88901978.0|2022-10-26 20:44:36.95|vacations|0.013
4901042294485947852|63248198.0|63248198.0|2022-10-26 21:21:03.593|business ventures|0.082
4901042294485951396|49748416.0|49748416.0|2022-10-26 21:57:09.739|debt consolidation|0.034
4901323769462661318|43007769.0|43007769.0|2022-10-26 22:51:49.666|renovations|0.046
4901323769462662717|13918417.0|13918417.0|2022-10-26 23:11:03.706|vacations|0.064
4901323769462659020|40534142.0|40534142.0|2022-10-26 23:45:10.397|renovations|0.035
289637751035266636|18847093.0|18847093.0|2022-10-27 00:03:29.015|funerals|0.031
4901323769462655966|19546229.0|19546229.0|2022-10-27 01:33:56.86|major purchases|0.039
4901323769462663608|84967334.0|84967334.0|2022-10-27 02:28:58.982|renovations|0.003
4901323769462655562|88052177.0|88052177.0|2022-10-27 02:32:37.856|business ventures|0.057
4901323769462661791|41950322.0|41950322.0|2022-10-27 03:22:59.511|education|0.019
289637751035265457|43141014.0|43141014.0|2022-10-27 03:29:26.802|major purchases|0.049
4901323769462655708|17858563.0|17858563.0|2022-10-27 03:42:19.587|medical expenses|0.095
289637751035267917|86634445.0|86634445.0|2022-10-27 04:18:27.83|weddings|0.04
289637751035266159|16098819.0|16098819.0|2022-10-27 04:30:54.732|renovations|0.085
4901323769462656493|28733721.0|28733721.0|2022-10-27 05:49:04.307|vacations|0.07
289637751035267192|18266372.0|18266372.0|2022-10-27 06:51:19.077|funerals|0.04
4901323769462654842|54630582.0|54630582.0|2022-10-27 07:37:04.522|business ventures|0.057
4901323769462658751|32494018.0|32494018.0|2022-10-27 08:05:12.752|major purchases|0.01
289637751035267562|58030363.0|58030363.0|2022-10-27 08:07:19.051|renovations|0.099
289637751035267085|88077408.0|88077408.0|2022-10-27 08:19:22.665|major purchases|0.085
289637751035269497|42402161.0|42402161.0|2022-10-27 08:42:08.395|debt consolidation|0.051
4901323769462656859|7300808.0|7300808.0|2022-10-27 09:03:38.9|vacations|0.07
289637751035265461|80149810.0|80149810.0|2022-10-27 09:19:05.824|major purchases|0.075
4901323769462654508|10042469.0|10042469.0|2022-10-27 10:37:29.741|debt consolidation|0.078
4901323769462657933|54117728.0|54117728.0|2022-10-27 10:49:54.763|medical expenses|0.041
289637751035270213|47687179.0|47687179.0|2022-10-27 12:10:50.224|debt consolidation|0.09
4901323769462659469|28141746.0|28141746.0|2022-10-27 14:19:01.18|renovations|0.045
4901323769462659270|65669107.0|65669107.0|2022-10-27 14:24:25.003|weddings|0.03
4901323769462652996|45882219.0|45882219.0|2022-10-27 15:33:57.823|vacations|0.085
289637751035265236|84822933.0|84822933.0|2022-10-27 16:53:55.568|business ventures|0.001
4901323769462653277|97335867.0|97335867.0|2022-10-27 17:08:34.046|medical expenses|0.027
4901323769462654229|81100401.0|81100401.0|2022-10-27 17:30:43.019|renovations|0.061
289637751035267108|47568786.0|47568786.0|2022-10-27 17:32:35.772|vacations|0.003
289637751035268256|2084955.0|2084955.0|2022-10-27 17:47:15.397|funerals|0.016
4901323769462658375|35859209.0|35859209.0|2022-10-27 17:55:19.981|medical expenses|0.046
289637751035265753|30352953.0|30352953.0|2022-10-27 18:15:50.518|investing|0.002
4901323769462662364|84080626.0|84080626.0|2022-10-27 19:04:31.889|vacations|0.073
4901323769462661623|15121372.0|15121372.0|2022-10-27 19:22:44.676|investing|0.086
4901323769462656911|47318263.0|47318263.0|2022-10-27 19:46:58.771|debt consolidation|0.06
4901323769462652935|665546.0|665546.0|2022-10-27 21:29:41.306|medical expenses|0.072
4901605244439366671|85685950.0|85685950.0|2022-10-27 22:40:50.876|major purchases|0.084
289919226011980424|59822836.0|59822836.0|2022-10-27 22:44:35.765|education|0.051
4901605244439373833|31638233.0|31638233.0|2022-10-27 22:46:07.784|renovations|0.047
4901605244439364266|47226851.0|47226851.0|2022-10-27 23:21:41.924|renovations|0.023
289919226011977652|35368092.0|35368092.0|2022-10-27 23:24:28.533|renovations|0.04
289919226011976282|69110449.0|69110449.0|2022-10-27 23:33:12.148|business ventures|0.017
289919226011976156|18535616.0|18535616.0|2022-10-27 23:59:53.647|renovations|0.052
4901605244439367920|47367380.0|47367380.0|2022-10-28 01:08:46.063|education|0.039
4901605244439363781|28609044.0|28609044.0|2022-10-28 02:02:29.522|investing|0.077
4901605244439367063|58304449.0|58304449.0|2022-10-28 02:19:51.771|major purchases|0.039
4901605244439364425|22199293.0|22199293.0|2022-10-28 02:20:12.633|debt consolidation|0.096
289919226011976514|32520444.0|32520444.0|2022-10-28 02:23:20.154|debt consolidation|0.028
4901605244439371708|62319729.0|62319729.0|2022-10-28 02:36:15.476|medical expenses|0.024
4901605244439368575|17975446.0|17975446.0|2022-10-28 03:05:57.784|weddings|0.01
4901605244439369551|62677893.0|62677893.0|2022-10-28 04:14:45.106|other|0.022
289919226011977922|89641484.0|89641484.0|2022-10-28 04:51:19.167|funerals|0.077
289919226011977268|46622044.0|46622044.0|2022-10-28 06:05:23.162|other|0.025
4901605244439373963|68790842.0|68790842.0|2022-10-28 06:49:47.264|funerals|0.041
289919226011980189|61576693.0|61576693.0|2022-10-28 06:54:37.78|education|0.043
4901605244439366624|12025493.0|12025493.0|2022-10-28 07:05:57.709|investing|0.024
289919226011980115|41509283.0|41509283.0|2022-10-28 07:08:32.248|business ventures|0.046
4901605244439364727|18627527.0|18627527.0|2022-10-28 10:13:20.117|debt consolidation|0.003
4901605244439372139|25136186.0|25136186.0|2022-10-28 10:55:24.733|education|0.031
4901605244439365784|93598670.0|93598670.0|2022-10-28 12:31:06.862|other|0.014
4901605244439365774|8754217.0|8754217.0|2022-10-28 13:27:08.723|investing|0.076
4901605244439366779|90493892.0|90493892.0|2022-10-28 15:08:08.131|education|0.041
4901605244439365082|74007727.0|74007727.0|2022-10-28 16:20:30.206|debt consolidation|0.096
4901605244439366843|95999221.0|95999221.0|2022-10-28 17:42:48.686|major purchases|0.009
4901605244439371969|36890140.0|36890140.0|2022-10-28 17:46:40.485|major purchases|0.084
4901605244439365782|58661109.0|58661109.0|2022-10-28 17:47:36.797|funerals|0.014
4901605244439369295|72685914.0|72685914.0|2022-10-28 18:03:29.238|education|0.077
4901605244439365329|74695520.0|74695520.0|2022-10-28 21:11:34.932|business ventures|0.063
4901605244439369437|96155741.0|96155741.0|2022-10-28 21:21:48.707|major purchases|0.094
289919226011978924|66186434.0|66186434.0|2022-10-28 21:48:12.607|vacations|0.055
289919226011980220|32002838.0|32002838.0|2022-10-28 21:58:25.425|renovations|0.075
4901886719416077220|8607154.0|8607154.0|2022-10-28 22:39:39.628|weddings|0.055
290200700988691069|41451115.0|41451115.0|2022-10-28 22:59:47.846|debt consolidation|0.038
4901886719416082368|7272842.0|7272842.0|2022-10-28 23:09:55.965|vacations|0.096
290200700988686722|55436273.0|55436273.0|2022-10-28 23:40:01.373|medical expenses|0.031
290200700988689150|31208478.0|31208478.0|2022-10-29 00:40:56.58|other|0.045
290200700988687534|57356867.0|57356867.0|2022-10-29 01:34:58.34|education|0.047
4901886719416084270|32592074.0|32592074.0|2022-10-29 02:15:21.795|debt consolidation|0.07
4901886719416075429|31405482.0|31405482.0|2022-10-29 02:32:52.817|renovations|0.002
290200700988687788|43771905.0|43771905.0|2022-10-29 02:42:02.667|education|0.062
4901886719416082923|26579302.0|26579302.0|2022-10-29 03:29:35.013|education|0.065
4901886719416084572|55153604.0|55153604.0|2022-10-29 03:46:52.071|medical expenses|0.055
4901886719416082338|78547529.0|78547529.0|2022-10-29 04:17:37.881|major purchases|0.025
4901886719416078950|13131684.0|13131684.0|2022-10-29 05:44:48.475|funerals|0.038
4901886719416075064|67064631.0|67064631.0|2022-10-29 08:05:34.974|business ventures|0.05
290200700988689136|8090642.0|8090642.0|2022-10-29 08:22:18.681|investing|0.031
4901886719416079494|51634808.0|51634808.0|2022-10-29 09:00:31.88|vacations|0.058
290200700988689293|82569173.0|82569173.0|2022-10-29 10:05:51.84|medical expenses|0.021
4901886719416083002|20634934.0|20634934.0|2022-10-29 10:33:35.6|renovations|0.046
4901886719416075248|77226804.0|77226804.0|2022-10-29 10:44:00.929|debt consolidation|0.008
4901886719416076893|75203993.0|75203993.0|2022-10-29 10:46:08.894|weddings|0.086
290200700988690311|42125028.0|42125028.0|2022-10-29 11:56:54.514|vacations|0.092
290200700988689200|80244213.0|80244213.0|2022-10-29 13:06:42.084|vacations|0.009
4901886719416081072|75794062.0|75794062.0|2022-10-29 13:21:12.371|vacations|0.022
4901886719416076871|8819842.0|8819842.0|2022-10-29 13:54:19.102|renovations|0.042
4901886719416077726|11852927.0|11852927.0|2022-10-29 13:55:31.518|weddings|0.078
4901886719416075852|18847093.0|18847093.0|2022-10-29 14:10:39.435|funerals|0.031
290200700988688791|57502952.0|57502952.0|2022-10-29 14:23:55.743|major purchases|0.039
4901886719416074709|61060024.0|61060024.0|2022-10-29 14:30:52.964|weddings|0.055
290200700988688714|62720156.0|62720156.0|2022-10-29 15:57:51.086|education|0.027
290200700988690180|13591643.0|13591643.0|2022-10-29 16:36:03.133|investing|0.043
4901886719416082643|44120437.0|44120437.0|2022-10-29 17:38:39.095|vacations|0.006
290200700988686558|85626240.0|85626240.0|2022-10-29 17:43:28.984|vacations|0.065
4901886719416082541|33802524.0|33802524.0|2022-10-29 18:37:06.571|debt consolidation|0.043
4901886719416082890|53654287.0|53654287.0|2022-10-29 19:16:42.73|other|0.045
290200700988691492|54745428.0|54745428.0|2022-10-29 19:48:19.975|renovations|0.074
4901886719416084599|56246347.0|56246347.0|2022-10-29 20:05:43.495|business ventures|0.003
290200700988688025|97545476.0|97545476.0|2022-10-29 20:14:27.238|investing|0.056
4901886719416074414|31815473.0|31815473.0|2022-10-29 20:17:48.925|medical expenses|0.05
290200700988689289|80454162.0|80454162.0|2022-10-29 21:46:34.569|major purchases|0.082
4901886719416078475|1822471.0|1822471.0|2022-10-29 22:21:16.162|education|0.051
290482175965396996|96311923.0|96311923.0|2022-10-29 23:30:47.87|renovations|0.064
4902168194392788545|72312497.0|72312497.0|2022-10-29 23:39:08.582|education|0.049
290482175965401482|26534044.0|26534044.0|2022-10-29 23:48:43.884|other|0.058
4902168194392792741|29178527.0|29178527.0|2022-10-29 23:51:28.469|education|0.069
4902168194392784905|36515054.0|36515054.0|2022-10-30 00:03:22.482|vacations|0.035
4902168194392786786|39754945.0|39754945.0|2022-10-30 00:06:57.111|debt consolidation|0.092
290482175965401792|84216944.0|84216944.0|2022-10-30 00:37:23.179|other|0.035
4902168194392790345|17311795.0|17311795.0|2022-10-30 01:04:56.98|investing|0.022
4902168194392787669|32032280.0|32032280.0|2022-10-30 02:45:48.7|weddings|0.055
290482175965398399|78838454.0|78838454.0|2022-10-30 04:21:29.834|debt consolidation|0.018
4902168194392786706|36517006.0|36517006.0|2022-10-30 04:35:07.407|business ventures|0.051
290482175965401807|55075515.0|55075515.0|2022-10-30 05:30:43.544|medical expenses|0.026
4902168194392786666|85594421.0|85594421.0|2022-10-30 06:17:13.569|renovations|0.02
4902168194392788578|61953950.0|61953950.0|2022-10-30 06:37:09.644|business ventures|0.05
290482175965398711|8577887.0|8577887.0|2022-10-30 06:51:32.334|major purchases|0.047
290482175965401266|22110841.0|22110841.0|2022-10-30 07:41:46.814|weddings|0.035
4902168194392791652|42840539.0|42840539.0|2022-10-30 07:56:40.72|debt consolidation|0.027
290482175965398641|40430624.0|40430624.0|2022-10-30 08:05:31.202|education|0.006
290482175965398328|27572654.0|27572654.0|2022-10-30 08:46:04.1|vacations|0.081
4902168194392785727|3240612.0|3240612.0|2022-10-30 09:26:05.547|vacations|0.078
4902168194392787076|86397586.0|86397586.0|2022-10-30 09:29:49.343|renovations|0.072
4902168194392786820|41796577.0|41796577.0|2022-10-30 09:43:16.289|funerals|0.023
4902168194392787736|68740865.0|68740865.0|2022-10-30 10:32:38.853|major purchases|0.048
4902168194392789633|41086027.0|41086027.0|2022-10-30 12:05:02.051|medical expenses|0.021
4902168194392792808|77538026.0|77538026.0|2022-10-30 12:45:09.436|business ventures|0.043
4902168194392792918|35447589.0|35447589.0|2022-10-30 12:57:06.418|vacations|0.041
4902168194392792227|41523287.0|41523287.0|2022-10-30 12:57:30.032|funerals|0.066
4902168194392794694|32940402.0|32940402.0|2022-10-30 13:37:26.989|medical expenses|0.064
4902168194392790133|46184815.0|46184815.0|2022-10-30 15:06:29.317|debt consolidation|0.046
4902168194392790644|49847144.0|49847144.0|2022-10-30 15:16:28.657|medical expenses|0.081
4902168194392791554|48150094.0|48150094.0|2022-10-30 15:56:45.277|weddings|0.007
4902168194392791446|6842889.0|6842889.0|2022-10-30 16:09:42.782|major purchases|0.071
290482175965397433|42280589.0|42280589.0|2022-10-30 16:41:37.287|major purchases|0.038
290482175965397959|75184437.0|75184437.0|2022-10-30 16:48:10.285|medical expenses|0.053
4902168194392785138|5780671.0|5780671.0|2022-10-30 17:16:23.554|investing|0.05
4902168194392792696|87413859.0|87413859.0|2022-10-30 17:19:14.565|renovations|0.005
4902168194392786598|88594962.0|88594962.0|2022-10-30 17:33:00.84|funerals|0.024
4902168194392785046|99466283.0|99466283.0|2022-10-30 17:52:40.227|other|0.059
4902168194392785548|73871188.0|73871188.0|2022-10-30 19:02:47.946|debt consolidation|0.048
4902168194392791092|33091503.0|33091503.0|2022-10-30 19:17:23.099|investing|0.096
290482175965400270|38760665.0|38760665.0|2022-10-30 20:29:39.31|major purchases|0.094
4902168194392784904|84591291.0|84591291.0|2022-10-30 20:35:44.451|other|0.06
4902168194392785800|86002930.0|86002930.0|2022-10-30 21:12:44.783|business ventures|0.019
4902168194392792645|64493050.0|64493050.0|2022-10-30 21:20:15.268|business ventures|0.077
290482175965398106|64696135.0|64696135.0|2022-10-30 22:07:11.21|other|0.044
4902449669369500489|65560147.0|65560147.0|2022-10-30 22:53:16.704|investing|0.041
4902449669369496615|97447726.0|97447726.0|2022-10-30 22:53:52.852|vacations|0.091
4902449669369496881|67192085.0|67192085.0|2022-10-30 23:54:29.665|investing|0.064
4902449669369504532|50555734.0|50555734.0|2022-10-30 23:55:47.131|debt consolidation|0.025
4902449669369496224|29662622.0|29662622.0|2022-10-31 00:35:12.217|vacations|0.059
290763650942111660|54008781.0|54008781.0|2022-10-31 01:14:12.593|medical expenses|0.072
290763650942110702|26146807.0|26146807.0|2022-10-31 01:39:39.949|debt consolidation|0.05
4902449669369496296|69710995.0|69710995.0|2022-10-31 02:06:42.776|debt consolidation|0.016
4902449669369500569|79756759.0|79756759.0|2022-10-31 02:56:13.783|business ventures|0.06
4902449669369502373|19680404.0|19680404.0|2022-10-31 03:11:30.352|weddings|0.031
4902449669369504330|68573324.0|68573324.0|2022-10-31 03:37:01.54|debt consolidation|0.031
4902449669369499776|39466191.0|39466191.0|2022-10-31 03:44:53.913|renovations|0.081
290763650942112372|36683220.0|36683220.0|2022-10-31 03:52:55.205|other|0.015
290763650942112453|79523257.0|79523257.0|2022-10-31 04:21:27.507|medical expenses|0.093
4902449669369503323|26706496.0|26706496.0|2022-10-31 04:39:39.114|renovations|0.009
4902449669369502743|63067688.0|63067688.0|2022-10-31 04:42:36.821|debt consolidation|0.009
4902449669369497309|54009843.0|54009843.0|2022-10-31 05:02:08.925|investing|0.062
4902449669369505084|35739372.0|35739372.0|2022-10-31 05:25:23.544|renovations|0.07
4902449669369504545|33147220.0|33147220.0|2022-10-31 05:37:53.594|business ventures|0.004
4902449669369503116|88379252.0|88379252.0|2022-10-31 06:10:58.582|business ventures|0.056
4902449669369505602|30856718.0|30856718.0|2022-10-31 06:30:52.435|other|0.053
4902449669369503485|59223072.0|59223072.0|2022-10-31 07:37:08.749|other|0.064
4902449669369498504|61564148.0|61564148.0|2022-10-31 08:03:25.512|other|0.064
4902449669369498371|60624026.0|60624026.0|2022-10-31 08:23:57.806|renovations|0.063
4902449669369500720|82461644.0|82461644.0|2022-10-31 08:32:25.013|business ventures|0.081
4902449669369502967|70868707.0|70868707.0|2022-10-31 08:33:38.781|medical expenses|0.019
4902449669369495929|3466334.0|3466334.0|2022-10-31 09:28:22.13|other|0.052
290763650942109760|78171136.0|78171136.0|2022-10-31 09:54:18.841|vacations|0.016
4902449669369498716|99432499.0|99432499.0|2022-10-31 10:02:34.915|business ventures|0.091
4902449669369501598|52709068.0|52709068.0|2022-10-31 10:28:55.39|other|0.036
290763650942112752|81159489.0|81159489.0|2022-10-31 10:48:04.704|investing|0.049
4902449669369504747|74277069.0|74277069.0|2022-10-31 11:04:19.91|investing|0.071
4902449669369497635|23628749.0|23628749.0|2022-10-31 11:28:00.465|other|0.088
4902449669369499127|96243751.0|96243751.0|2022-10-31 12:05:53.26|investing|0.035
4902449669369501743|39926057.0|39926057.0|2022-10-31 13:07:16.323|major purchases|0.068
4902449669369498074|94906342.0|94906342.0|2022-10-31 13:08:29.879|investing|0.041
4902449669369496138|72446522.0|72446522.0|2022-10-31 13:51:06.416|debt consolidation|0.028
4902449669369500715|96619570.0|96619570.0|2022-10-31 13:55:38.216|debt consolidation|0.087
290763650942112548|71270686.0|71270686.0|2022-10-31 16:45:33.926|medical expenses|0.091
4902449669369504963|65193156.0|65193156.0|2022-10-31 16:54:13.199|education|0.094
4902449669369501701|82463999.0|82463999.0|2022-10-31 17:05:52.06|education|0.024
4902449669369505838|91091762.0|91091762.0|2022-10-31 17:43:14.485|other|0.048
290763650942108824|85293448.0|85293448.0|2022-10-31 19:49:08.931|major purchases|0.087
4902449669369499460|46390079.0|46390079.0|2022-10-31 20:05:18.776|funerals|0.098
4902449669369497162|79800057.0|79800057.0|2022-10-31 20:14:20.118|other|0.057
4902449669369500010|65835745.0|65835745.0|2022-10-31 20:53:51.445|weddings|0.087
4902449669369505420|92475309.0|92475309.0|2022-10-31 21:22:05.922|medical expenses|0.076
4902449669369503646|78777757.0|78777757.0|2022-10-31 21:29:22.213|debt consolidation|0.067
290763650942111252|89787925.0|89787925.0|2022-10-31 21:52:12.154|business ventures|0.001
4902449669369498115|15545397.0|15545397.0|2022-10-31 22:00:23.043|business ventures|0.009
291045125918819265|89826519.0|89826519.0|2022-10-31 23:19:17.815|business ventures|0.059
4902731144346216793|55385139.0|55385139.0|2022-10-31 23:54:42.295|investing|0.075
4902731144346214902|32970436.0|32970436.0|2022-11-01 00:02:26.551|business ventures|0.009
291045125918822904|82932451.0|82932451.0|2022-11-01 00:31:09.023|funerals|0.095
4902731144346212346|32893203.0|32893203.0|2022-11-01 00:52:29.993|business ventures|0.085
4902731144346216946|80044657.0|80044657.0|2022-11-01 01:59:40.785|investing|0.028
4902731144346213533|2260413.0|2260413.0|2022-11-01 02:55:34.427|education|0.089
291045125918823564|70673684.0|70673684.0|2022-11-01 03:49:39.88|renovations|0.032
4902731144346211410|97406930.0|97406930.0|2022-11-01 04:37:05.234|major purchases|0.082
4902731144346215853|75548134.0|75548134.0|2022-11-01 04:39:50.818|debt consolidation|0.062
4902731144346216959|83358847.0|83358847.0|2022-11-01 04:40:52.813|weddings|0.073
4902731144346212788|6830029.0|6830029.0|2022-11-01 04:42:15.737|weddings|0.065
4902731144346206846|90589194.0|90589194.0|2022-11-01 05:05:59.858|vacations|0.07
4902731144346211061|1132793.0|1132793.0|2022-11-01 06:22:30.745|other|0.042
4902731144346214409|1157775.0|1157775.0|2022-11-01 06:35:47.07|debt consolidation|0.065
4902731144346211957|96811241.0|96811241.0|2022-11-01 07:15:08.11|major purchases|0.049
291045125918819371|87905172.0|87905172.0|2022-11-01 07:43:05.853|funerals|0.024
291045125918818691|37981487.0|37981487.0|2022-11-01 07:46:15.709|debt consolidation|0.002
291045125918819146|66738704.0|66738704.0|2022-11-01 07:49:03.826|funerals|0.053
4902731144346214742|17801612.0|17801612.0|2022-11-01 08:51:30.37|vacations|0.097
291045125918819213|30941828.0|30941828.0|2022-11-01 08:51:44.751|investing|0.02
291045125918822225|8876954.0|8876954.0|2022-11-01 09:04:49.04|vacations|0.01
4902731144346209944|98856465.0|98856465.0|2022-11-01 09:49:02.442|vacations|0.083
4902731144346212043|27708875.0|27708875.0|2022-11-01 09:50:42.553|investing|0.095
4902731144346206441|17376615.0|17376615.0|2022-11-01 09:51:38.133|business ventures|0.033
4902731144346206481|72764709.0|72764709.0|2022-11-01 10:18:10.521|vacations|0.049
4902731144346206614|56799549.0|56799549.0|2022-11-01 10:52:17.866|other|0.05
4902731144346213825|30158214.0|30158214.0|2022-11-01 10:57:43.148|renovations|0.05
4902731144346215986|14709771.0|14709771.0|2022-11-01 11:14:28.102|vacations|0.022
4902731144346216099|37190420.0|37190420.0|2022-11-01 11:20:54.138|debt consolidation|0.029
4902731144346215477|1833351.0|1833351.0|2022-11-01 11:46:48.061|education|0.072
4902731144346214157|60433821.0|60433821.0|2022-11-01 12:06:37.122|major purchases|0.025
4902731144346209691|1858397.0|1858397.0|2022-11-01 12:46:42.511|education|0.015
4902731144346215717|1987444.0|1987444.0|2022-11-01 12:56:49.11|debt consolidation|0.013
291045125918822774|26228705.0|26228705.0|2022-11-01 14:23:32.015|debt consolidation|0.005
4902731144346216385|51352647.0|51352647.0|2022-11-01 14:42:03.492|medical expenses|0.011
4902731144346209082|50868929.0|50868929.0|2022-11-01 14:43:26.791|business ventures|0.085
4902731144346214878|25975771.0|25975771.0|2022-11-01 15:01:01.219|business ventures|0.032
291045125918820151|86562260.0|86562260.0|2022-11-01 15:14:47.92|business ventures|0.063
4902731144346211881|94367653.0|94367653.0|2022-11-01 15:18:53.972|weddings|0.04
4902731144346206418|1495870.0|1495870.0|2022-11-01 15:19:46.207|debt consolidation|0.031
291045125918819205|3660692.0|3660692.0|2022-11-01 16:14:05.676|investing|0.074
4902731144346216538|37333659.0|37333659.0|2022-11-01 18:43:04.411|major purchases|0.071
4902731144346208599|62655837.0|62655837.0|2022-11-01 18:54:46.111|vacations|0.018
4902731144346208407|20766872.0|20766872.0|2022-11-01 19:02:02.993|funerals|0.051
4902731144346212132|56182333.0|56182333.0|2022-11-01 19:12:53.816|renovations|0.075
291045125918818915|31463431.0|31463431.0|2022-11-01 20:03:08.866|renovations|0.095
4902731144346209521|30879079.0|30879079.0|2022-11-01 20:03:32.218|weddings|0.0
4902731144346211560|53522700.0|53522700.0|2022-11-01 20:19:53.997|medical expenses|0.005
291045125918822634|45103336.0|45103336.0|2022-11-01 20:22:38.115|business ventures|0.043
291045125918818502|41144884.0|41144884.0|2022-11-01 22:14:04.378|vacations|0.016
4903012619322922669|37446569.0|37446569.0|2022-11-01 23:04:21.711|renovations|0.082
4903012619322918666|13954027.0|13954027.0|2022-11-01 23:25:16.908|medical expenses|0.057
291326600895533218|29220464.0|29220464.0|2022-11-02 00:09:55.374|renovations|0.009
4903012619322917797|80683869.0|80683869.0|2022-11-02 01:39:24.828|education|0.08
291326600895529920|24743371.0|24743371.0|2022-11-02 02:29:35.514|renovations|0.073
4903012619322922694|25969947.0|25969947.0|2022-11-02 02:42:50.799|other|0.049
291326600895532816|50646840.0|50646840.0|2022-11-02 03:04:08.363|education|0.025
4903012619322918913|81151239.0|81151239.0|2022-11-02 03:07:47.712|funerals|0.008
291326600895532937|82236100.0|82236100.0|2022-11-02 04:09:11.581|vacations|0.033
4903012619322918387|78048372.0|78048372.0|2022-11-02 04:18:26.354|weddings|0.017
291326600895530147|79109271.0|79109271.0|2022-11-02 04:57:15.8|education|0.076
4903012619322926577|2778269.0|2778269.0|2022-11-02 05:13:47.594|major purchases|0.054
4903012619322917689|8131174.0|8131174.0|2022-11-02 06:32:52.663|other|0.029
4903012619322918498|58125018.0|58125018.0|2022-11-02 06:53:14.53|funerals|0.008
291326600895531846|51923487.0|51923487.0|2022-11-02 07:31:11.669|funerals|0.041
291326600895531565|85885325.0|85885325.0|2022-11-02 08:08:41.115|other|0.002
4903012619322922982|40914209.0|40914209.0|2022-11-02 08:24:22.998|investing|0.032
4903012619322919454|31601265.0|31601265.0|2022-11-02 08:43:07.535|business ventures|0.083
291326600895534194|34704680.0|34704680.0|2022-11-02 09:30:47.695|other|0.035
291326600895529926|37552542.0|37552542.0|2022-11-02 09:43:56.172|medical expenses|0.021
4903012619322926261|58205328.0|58205328.0|2022-11-02 10:10:48.375|business ventures|0.041
4903012619322921347|93206044.0|93206044.0|2022-11-02 11:10:53.676|business ventures|0.094
4903012619322922872|15209790.0|15209790.0|2022-11-02 11:28:03.774|renovations|0.002
4903012619322918969|61167722.0|61167722.0|2022-11-02 11:32:25.417|investing|0.087
291326600895534108|77610784.0|77610784.0|2022-11-02 11:37:46.025|other|0.014
4903012619322927298|69184416.0|69184416.0|2022-11-02 12:17:38.866|vacations|0.033
4903012619322925167|60780768.0|60780768.0|2022-11-02 13:26:34.367|medical expenses|0.092
4903012619322917265|17782377.0|17782377.0|2022-11-02 14:26:58.322|investing|0.078
4903012619322921444|7838863.0|7838863.0|2022-11-02 15:41:54.541|weddings|0.085
4903012619322923407|5524729.0|5524729.0|2022-11-02 15:44:09.987|medical expenses|0.052
4903012619322920824|28467065.0|28467065.0|2022-11-02 16:19:12.985|investing|0.002
4903012619322919834|88101676.0|88101676.0|2022-11-02 16:48:53.361|vacations|0.079
4903012619322921949|14348356.0|14348356.0|2022-11-02 17:04:16.714|business ventures|0.02
4903012619322921410|3195953.0|3195953.0|2022-11-02 18:06:38.426|medical expenses|0.075
291326600895533028|83534094.0|83534094.0|2022-11-02 18:08:05.497|weddings|0.059
4903012619322920477|46804648.0|46804648.0|2022-11-02 18:17:56.869|education|0.037
4903012619322917913|47875711.0|47875711.0|2022-11-02 18:27:50.443|business ventures|0.059
291326600895530921|37688671.0|37688671.0|2022-11-02 20:02:26.336|education|0.064
291326600895530785|46963798.0|46963798.0|2022-11-02 20:40:39.219|medical expenses|0.074
291326600895533460|61294821.0|61294821.0|2022-11-02 20:48:52.183|vacations|0.099
291326600895530896|52179196.0|52179196.0|2022-11-02 22:23:09.667|investing|0.003
291608075872244334|43149775.0|43149775.0|2022-11-02 22:43:20.745|debt consolidation|0.091
291608075872241076|28113575.0|28113575.0|2022-11-02 22:44:41.946|medical expenses|0.02
4903294094299633118|95482870.0|95482870.0|2022-11-02 22:54:53.038|debt consolidation|0.026
4903294094299634239|82616090.0|82616090.0|2022-11-02 23:01:24.182|medical expenses|0.091
4903294094299629430|84571812.0|84571812.0|2022-11-02 23:08:25.305|business ventures|0.072
291608075872240213|15345297.0|15345297.0|2022-11-02 23:37:32.666|weddings|0.035
