createTime|dependencyTime|personId|loanId|loanAmount|balance|loanUsage|interestRate|org
1671413901923|1605014717706|8796093028875|4916241943228326666|59921091.0|59921091.0|business ventures|0.051|Fundrise
1671415675617|1670915177603|30786325584795|4916241943228327193|83445169.0|83445169.0|major purchases|0.069|Wells Fargo
1671416064049|1663117573974|28587302327906|4916241943228325420|14206204.0|14206204.0|business ventures|0.076|PNC Bank
1671416144008|1645973747414|21990232562163|4916241943228326632|71306379.0|71306379.0|investing|0.076|Rocket Loans
1671418340600|1660618245883|26388279066851|4916241943228318015|44319065.0|44319065.0|debt consolidation|0.095|Navy Federal Credit Union
1671418942980|1665299553302|28587302329603|4916241943228327685|45806147.0|45806147.0|investing|0.067|Chase Bank
1671421863296|1588828577620|2199023257961|4916241943228320947|6406594.0|6406594.0|weddings|0.007|Patch of Land
1671421864398|1665402154466|28587302329041|4916241943228326957|84383895.0|84383895.0|debt consolidation|0.081|Marcus by Goldman Sachs
1671425215687|1581069292156|5061|4916241943228324472|81532831.0|81532831.0|weddings|0.008|Earnest
1671426139388|1671344015621|30786325580195|4916241943228321027|10681835.0|10681835.0|education|0.023|Best Egg
1671426426885|1633619052191|17592186045840|4916241943228319633|95495570.0|95495570.0|other|0.005|Upstart
1671428890545|1656850020901|26388279070340|4916241943228322675|71804553.0|71804553.0|medical expenses|0.092|Rocket Loans
1671429830799|1626102164103|15393162790087|4916241943228319353|20972643.0|20972643.0|vacations|0.021|Navy Federal Credit Union
1671430149220|1643306709915|21990232560849|4916241943228324863|86239184.0|86239184.0|business ventures|0.006|Patch of Land
1671435069073|1647749182691|21990232557754|4916241943228320688|27782240.0|27782240.0|other|0.038|Bank of America
1671436345169|1671391334147|30786325584219|4916241943228326438|12751847.0|12751847.0|business ventures|0.022|Peerform
1671437022534|1619693128923|13194139536357|4916241943228321810|33464907.0|33464907.0|renovations|0.098|State Farm Bank
1671439353649|1671231848205|30786325580918|4916241943228322009|30036355.0|30036355.0|debt consolidation|0.089|Upstart
1671444149233|1662688018264|26388279072186|4916241943228325190|33835218.0|33835218.0|education|0.072|Roofstock
1671445193729|1660756694288|26388279069971|4916241943228322206|58134275.0|58134275.0|investing|0.047|Upgrade
1671446442999|1657397884540|26388279069095|4916241943228321035|96942580.0|96942580.0|business ventures|0.019|LightStream
1671449016976|1668290387979|28587302330030|4916241943228328290|14035899.0|14035899.0|funerals|0.078|Capital One
1671450825932|1596916221826|4398046512242|4916241943228319251|66899750.0|66899750.0|weddings|0.0|Funding Circle
1671451269082|1594761421888|4398046515116|4916241943228323109|2280886.0|2280886.0|business ventures|0.098|Patch of Land
1671454210163|1580884642660|7927|4916241943228328406|77532376.0|77532376.0|weddings|0.026|Upstart
1671456940083|1663671777815|28587302325362|4916241943228322002|87051724.0|87051724.0|funerals|0.056|Earnest
1671459218259|1637523313994|19791209304133|4916241943228323285|4385778.0|4385778.0|debt consolidation|0.087|State Farm Bank
1671460992938|1659882009145|26388279069084|4916241943228321013|9369647.0|9369647.0|other|0.057|Peerform
1671465653492|1669850870907|30786325581181|4916241943228322330|59598991.0|59598991.0|weddings|0.016|PNC Bank
1671466258179|1593183496395|4398046519025|4916241943228328394|19798441.0|19798441.0|investing|0.019|TD Bank
1671467664807|1628685680917|15393162795782|4916241943228327016|75627686.0|75627686.0|education|0.091|SoFi
1671468417635|1649593598448|21990232556926|4916241943228319616|23195609.0|23195609.0|business ventures|0.067|Capital One
1671473509056|1670175691745|30786325580460|4916241943228321396|27211190.0|27211190.0|weddings|0.055|Best Egg
1671477049016|1670999498295|30786325584214|4916241943228326430|68138288.0|68138288.0|medical expenses|0.048|Citibank
1671477653763|1604053983606|8796093028022|4916241943228325535|56501570.0|56501570.0|vacations|0.0|SoFi
1671482106836|1669289726768|28587302327380|4916241943228324686|416472.0|416472.0|weddings|0.036|State Farm Bank
1671483126578|1631355207122|17592186049042|4916241943228323890|15916789.0|15916789.0|business ventures|0.077|SoFi
1671484754208|1663184720037|28587302327188|4916241943228324417|36663438.0|36663438.0|renovations|0.062|Peerform
1671485014342|1654418967424|24189255812468|4916241943228319601|32857237.0|32857237.0|weddings|0.079|Fundrise
1671485735906|1665994351496|28587302324449|4916241943228320750|26146807.0|26146807.0|debt consolidation|0.05|Capital One
1671488209073|1616688600718|10995116283241|4916241943228325064|17056413.0|17056413.0|other|0.005|OnDeck
1671488919145|1671230075096|30786325583434|4916241943228325389|10035698.0|10035698.0|medical expenses|0.098|Funding Circle
1671490164437|1669944027247|30786325584955|4916241943228327416|54219537.0|54219537.0|business ventures|0.054|American Express
1671493054472|1653387415786|24189255816487|4916241943228324970|99313483.0|99313483.0|medical expenses|0.066|Wells Fargo
1671496357801|1667636994123|28587302327769|4916523418205035898|98692966.0|98692966.0|renovations|0.066|Upgrade
1671496704306|1645469971190|21990232562774|4916523418205038103|37574186.0|37574186.0|other|0.097|Rocket Loans
1671497525263|1641290958249|19791209306377|4916523418205036973|4886314.0|4886314.0|debt consolidation|0.017|Marcus by Goldman Sachs
1671500365797|1595812132152|4398046512746|4916523418205030576|90064478.0|90064478.0|business ventures|0.089|Capital One
1671503638470|1670195044252|30786325580031|4916523418205031459|37824786.0|37824786.0|major purchases|0.074|Best Egg
1671503727340|1605889638813|8796093023965|4916523418205030723|42196545.0|42196545.0|debt consolidation|0.063|State Farm Bank
1671505677971|1655060789267|24189255815796|4916523418205034667|86555658.0|86555658.0|investing|0.007|Bank of America
1671507175698|1655803756146|24189255813297|4916523418205031333|42667100.0|42667100.0|business ventures|0.024|Fundbox
1671507741960|1656501875353|26388279070694|4916523418205033830|97015576.0|97015576.0|other|0.009|Fundrise
1671507802906|1669639373558|30786325578686|4916523418205029637|85710628.0|85710628.0|other|0.045|Funding Circle
1671510799693|1664900473477|28587302324623|4916523418205031655|29395204.0|29395204.0|vacations|0.068|Citibank
1671514135598|1644145273188|21990232562937|4916523418205038323|55468342.0|55468342.0|debt consolidation|0.029|Patch of Land
1671515880328|1644013820684|21990232562270|4916523418205037443|27092177.0|27092177.0|funerals|0.069|RealtyMogul
1671516652541|1669751539805|30786325581937|4916523418205033982|21679493.0|21679493.0|other|0.089|Funding Circle
1671518657144|1664264554774|28587302323265|4916523418205029834|73588291.0|73588291.0|other|0.022|Funding Circle
1671520636482|1648134358907|21990232563353|4916523418205038915|61370174.0|61370174.0|renovations|0.004|Fundbox
1671521161911|1667843582257|28587302324437|4916523418205031386|44199577.0|44199577.0|medical expenses|0.097|Upgrade
1671522448650|1658719478580|26388279072222|4916523418205035900|6605822.0|6605822.0|renovations|0.005|LightStream
1671522855856|1593967901319|4398046512188|4916523418205029824|35257878.0|35257878.0|other|0.028|LendingPoint
1671522951239|1660340511629|26388279067680|4916523418205029783|5302318.0|5302318.0|vacations|0.025|SoFi
1671524782805|1669523606989|30786325581770|4916523418205033808|65949995.0|65949995.0|other|0.037|LendingPoint
1671530262826|1671202734901|30786325580004|4916523418205031414|43898608.0|43898608.0|business ventures|0.02|OnDeck
1671532470453|1663390066434|28587302322855|4916523418205029263|39337692.0|39337692.0|other|0.02|Funding Circle
1671535296746|1624087426107|15393162789021|4916523418205028586|16112125.0|16112125.0|medical expenses|0.035|SoFi
1671543513634|1662107892461|26388279067033|4916523418205028899|85048901.0|85048901.0|investing|0.002|LendingPoint
1671544765501|1628925793829|15393162795983|4916523418205037913|25092073.0|25092073.0|other|0.043|State Farm Bank
1671546689417|1666661516332|28587302329195|4916523418205037793|77864935.0|77864935.0|funerals|0.011|OnDeck
1671548968217|1651078207549|24189255814255|4916523418205032648|26615168.0|26615168.0|investing|0.039|Avant
1671551140430|1666309349002|28587302327542|4916523418205035560|18725457.0|18725457.0|weddings|0.002|Marcus by Goldman Sachs
1671553437629|1669877817939|30786325580487|4916523418205032098|53055167.0|53055167.0|renovations|0.072|Upstart
1671553580432|1659072949749|26388279072396|4916523418205036125|82576247.0|82576247.0|investing|0.01|Earnest
1671553967224|1633467598218|17592186047688|4916523418205032767|52984726.0|52984726.0|weddings|0.049|SoFi
1671556383191|1619145993472|13194139533432|4916523418205028528|32395462.0|32395462.0|weddings|0.076|LendingPoint
1671559155600|1671249487685|30786325584212|4916523418205037081|16656478.0|16656478.0|medical expenses|0.074|State Farm Bank
1671559384316|1653145826144|24189255818099|4916523418205037803|42157038.0|42157038.0|education|0.036|Wells Fargo
1671563696469|1670915177603|30786325584795|4916523418205037850|92647501.0|92647501.0|medical expenses|0.042|BlueVine
1671564437956|1663661026967|28587302326239|4916523418205033819|71310550.0|71310550.0|education|0.034|Roofstock
1671566671526|1669285010970|28587302323854|4916523418205030625|36110595.0|36110595.0|business ventures|0.073|Bank of America
1671566925309|1666000364078|28587302324102|4916523418205030948|76726403.0|76726403.0|education|0.023|OneMain Financial
1671568083149|1671014847918|30786325579986|4916523418205031382|91987867.0|91987867.0|vacations|0.055|Capital One
1671571425434|1632554116304|17592186048994|4916523418205034478|98497672.0|98497672.0|debt consolidation|0.041|OnDeck
1671573096538|1638443197204|19791209303091|4916523418205032577|22411788.0|22411788.0|medical expenses|0.062|Roofstock
1671574810176|1670860264351|30786325581528|4916523418205033475|10405017.0|10405017.0|vacations|0.056|Avant
1671577052545|1670133197787|30786325580890|4916523418205032615|45734672.0|45734672.0|major purchases|0.063|Patch of Land
1671577744665|1670957850895|30786325579784|4916523418205031120|65776789.0|65776789.0|debt consolidation|0.019|SunTrust
1671579733272|1669127024265|28587302326883|4916523418205034646|59538945.0|59538945.0|weddings|0.015|Wells Fargo
1671587952640|1670774542905|30786325585364|4916804893181749297|97020640.0|97020640.0|major purchases|0.098|BlueVine
1671589931992|1670232656183|30786325578280|4916804893181739755|44318654.0|44318654.0|investing|0.075|Citibank
1671591492383|1579231970477|426|4916804893181739581|86006506.0|86006506.0|weddings|0.058|Discover
1671596314266|1671085063975|30786325584576|4916804893181748249|26061359.0|26061359.0|weddings|0.098|Peerform
1671597765388|1659178458005|26388279071091|4916804893181744946|58206600.0|58206600.0|major purchases|0.07|Funding Circle
1671599185866|1670010086989|30786325580039|4916804893181742128|64082407.0|64082407.0|major purchases|0.029|PNC Bank
1671603314841|1621079315592|13194139534464|4916804893181740585|40963026.0|40963026.0|debt consolidation|0.077|Patch of Land
1671605002254|1666000364078|28587302324102|4916804893181741605|10238314.0|10238314.0|business ventures|0.015|SunTrust
1671609268082|1666976906818|28587302326123|4916804893181744330|63677625.0|63677625.0|business ventures|0.038|Citibank
1671616940413|1665639726086|28587302322459|4916804893181739408|3316816.0|3316816.0|weddings|0.077|LightStream
1671617287014|1594551273624|4398046513700|4916804893181742516|29349073.0|29349073.0|vacations|0.075|Best Egg
1671619869998|1623414458510|13194139541306|4916804893181749800|94763409.0|94763409.0|business ventures|0.062|Patch of Land
1671622120567|1666677446033|28587302329428|4916804893181748755|39502086.0|39502086.0|debt consolidation|0.021|Fundrise
1671623793215|1668809547391|28587302325185|4916804893181743065|46040856.0|46040856.0|other|0.008|Bank of America
1671625336819|1633869631598|17592186049440|4916804893181745748|99551327.0|99551327.0|funerals|0.028|Earnest
1671627525927|1671205075084|30786325582848|4916804893181745875|73028389.0|73028389.0|funerals|0.084|American Express
1671629408088|1649593598448|21990232556926|4916804893181740927|72325239.0|72325239.0|business ventures|0.03|BlueVine
1671630605085|1632022674243|17592186051342|4916804893181748335|30120512.0|30120512.0|vacations|0.094|Capital One
1671630938386|1665105543114|28587302326533|4916804893181744799|77076011.0|77076011.0|major purchases|0.044|Avant
1671631806799|1660114496470|26388279071042|4916804893181744884|6586905.0|6586905.0|education|0.022|LendingClub
1671633949045|1668954725560|28587302323469|4916804893181740756|93289440.0|93289440.0|debt consolidation|0.099|Peerform
1671635020651|1666924660368|28587302328320|4916804893181747289|67782397.0|67782397.0|vacations|0.02|Fundbox
1671636557193|1668182965858|28587302328638|4916804893181747696|51761462.0|51761462.0|other|0.07|BlueVine
1671636932730|1663524382701|28587302323272|4916804893181740496|63048.0|63048.0|vacations|0.025|OneMain Financial
1671642207046|1671344015621|30786325580195|4916804893181742338|41223500.0|41223500.0|investing|0.074|Citibank
1671642656022|1664265454584|28587302323040|4916804893181740163|16368776.0|16368776.0|major purchases|0.023|Chase Bank
1671645970309|1671437145546|30786325584998|4916804893181748785|74140052.0|74140052.0|medical expenses|0.035|RealtyMogul
1671647875551|1654552489381|24189255816950|4916804893181746930|37816944.0|37816944.0|medical expenses|0.052|Fundbox
1671648229550|1608400819257|8796093029600|4916804893181748947|18019800.0|18019800.0|weddings|0.078|State Farm Bank
1671648671383|1671610646864|30786325583142|4916804893181746278|91137087.0|91137087.0|funerals|0.027|American Express
1671651640564|1589877407441|2199023259087|4916804893181743763|53342115.0|53342115.0|other|0.022|State Farm Bank
1671654126293|1663313795940|28587302326579|4916804893181744865|16457762.0|16457762.0|education|0.097|TD Bank
1671654525737|1652649728886|24189255818028|4916804893181748376|14767592.0|14767592.0|renovations|0.015|LightStream
1671655202896|1671154471393|30786325579200|4916804893181741016|99797609.0|99797609.0|medical expenses|0.023|Fundbox
1671655510127|1584624966567|2199023262707|4916804893181748620|88328157.0|88328157.0|funerals|0.093|US Bank
1671656821570|1623166820508|13194139533370|4916804893181739103|27136877.0|27136877.0|major purchases|0.026|RealtyMogul
1671657661155|1647299071605|21990232558901|4916804893181743555|78681268.0|78681268.0|renovations|0.031|Kabbage
1671657942487|1661421133168|26388279068207|4916804893181741154|22996254.0|22996254.0|renovations|0.088|LightStream
1671659011721|1670803743381|30786325584025|4916804893181747494|56241424.0|56241424.0|major purchases|0.003|Earnest
1671659618135|1670506993214|30786325581090|4916804893181743536|32522265.0|32522265.0|investing|0.002|Fundrise
1671662682885|1661950647944|26388279067729|4916804893181740515|2142804.0|2142804.0|business ventures|0.09|Funding Circle
1671663606395|1587128947094|2199023261333|4916804893181746799|76117757.0|76117757.0|other|0.085|SunTrust
1671663838795|1670966398008|30786325581497|4916804893181744072|30600149.0|30600149.0|debt consolidation|0.085|Funding Circle
1671664253592|1617842514826|13194139539229|4916804893181746984|6168389.0|6168389.0|debt consolidation|0.062|Marcus by Goldman Sachs
1671664492732|1669288972788|28587302329247|4916804893181748513|40592734.0|40592734.0|vacations|0.075|Citibank
1671664528255|1664657012926|28587302324751|4916804893181742490|79577311.0|79577311.0|major purchases|0.021|Rocket Loans
1671665287557|1637920846552|19791209304209|4916804893181744665|57989236.0|57989236.0|other|0.05|State Farm Bank
1671665319614|1665062392423|28587302329332|4916804893181748624|56743841.0|56743841.0|investing|0.023|TD Bank
1671667218897|1594124475594|4398046517275|4917086368158457982|87603339.0|87603339.0|major purchases|0.08|OnDeck
1671667617395|1669488431195|30786325580205|4917086368158453006|85649817.0|85649817.0|major purchases|0.064|BlueVine
1671668134801|1621765227531|13194139538741|4917086368158456962|97371614.0|97371614.0|debt consolidation|0.02|Wells Fargo
1671670572680|1670010086989|30786325580039|4917086368158452783|75970061.0|75970061.0|renovations|0.029|Discover
1671673520682|1671204206973|30786325582401|4917086368158455923|54629847.0|54629847.0|major purchases|0.055|Capital One
1671673729286|1656389121966|26388279068523|4917086368158452221|79618245.0|79618245.0|major purchases|0.004|Marcus by Goldman Sachs
1671675882302|1671142369563|30786325583076|4917086368158456850|66749129.0|66749129.0|debt consolidation|0.029|LendingPoint
1671677231599|1671437145546|30786325584998|4917086368158459440|69456545.0|69456545.0|education|0.059|LightStream
1671679093596|1595344050925|4398046514686|4917086368158454480|43260757.0|43260757.0|debt consolidation|0.069|Navy Federal Credit Union
1671679520577|1665532867318|28587302324399|4917086368158452640|15896988.0|15896988.0|medical expenses|0.007|Marcus by Goldman Sachs
1671681184318|1671481920436|30786325581638|4917086368158454933|53010968.0|53010968.0|funerals|0.091|TD Bank
1671682072490|1670943906882|30786325582828|4917086368158456502|47014441.0|47014441.0|other|0.008|LightStream
1671682441986|1662641324564|26388279072814|4917086368158458007|20601578.0|20601578.0|education|0.043|Marcus by Goldman Sachs
1671683767931|1629311207838|15393162792975|4917086368158455182|36121067.0|36121067.0|other|0.086|Kabbage
1671687153005|1669855025192|30786325582272|4917086368158455720|86950390.0|86950390.0|vacations|0.08|Bank of America
1671688680143|1655203296095|24189255816656|4917086368158457194|75360687.0|75360687.0|medical expenses|0.05|Upstart
1671689749485|1640395457427|19791209304901|4917086368158456274|54111985.0|54111985.0|investing|0.064|Marcus by Goldman Sachs
1671690352336|1627695773563|15393162790303|4917086368158451617|39281445.0|39281445.0|renovations|0.042|OnDeck
1671691014352|1596281391160|4398046518943|4917086368158460235|57370821.0|57370821.0|medical expenses|0.02|Prosper
1671692335331|1650581040213|24189255817279|4917086368158458020|63857194.0|63857194.0|vacations|0.05|Fundbox
1671693438501|1669015599800|28587302323875|4917086368158451963|41868889.0|41868889.0|debt consolidation|0.047|Capital One
1671694767581|1656422060327|26388279068679|4917086368158452430|42116744.0|42116744.0|major purchases|0.086|Chase Bank
1671695473287|1668363795210|28587302327333|4917086368158456593|79953486.0|79953486.0|renovations|0.079|US Bank
1671699037962|1671598818284|30786325580474|4917086368158453385|50244992.0|50244992.0|renovations|0.059|Patch of Land
1671700211215|1667496341635|28587302330001|4917086368158460218|45879755.0|45879755.0|investing|0.022|Citibank
1671701398370|1658735961992|26388279073496|4917086368158458932|85505703.0|85505703.0|funerals|0.011|State Farm Bank
1671702309562|1671230075096|30786325583434|4917086368158457355|89755487.0|89755487.0|medical expenses|0.008|Earnest
1671704024541|1596570054687|4398046516323|4917086368158456685|35752946.0|35752946.0|funerals|0.062|Roofstock
1671704847318|1633344058516|17592186051158|4917086368158458746|86705869.0|86705869.0|investing|0.028|Roofstock
1671704983963|1667307204808|28587302328796|4917086368158458577|31807096.0|31807096.0|other|0.063|Fundbox
1671705154900|1668539400062|28587302328463|4917086368158458131|56008853.0|56008853.0|major purchases|0.03|Citibank
1671705873074|1670945919124|30786325580058|4917086368158452807|50161011.0|50161011.0|vacations|0.01|LightStream
1671708510799|1671252242488|30786325581866|4917086368158455214|68126391.0|68126391.0|business ventures|0.048|Funding Circle
1671708897061|1671620051280|30786325582606|4917086368158456185|23222522.0|23222522.0|renovations|0.02|Citibank
1671713196692|1580848180589|7062|4917086368158459156|42437064.0|42437064.0|business ventures|0.034|Roofstock
1671713541089|1669252252336|28587302326679|4917086368158455662|51813554.0|51813554.0|weddings|0.033|Citibank
1671718782942|1606922326551|8796093022693|4917086368158450308|22371238.0|22371238.0|renovations|0.077|Bank of America
1671724977623|1670537221243|30786325583608|4917086368158457593|4398848.0|4398848.0|debt consolidation|0.014|American Express
1671732602668|1639478149352|19791209301501|4917086368158451736|85355555.0|85355555.0|renovations|0.039|Upstart
1671735330601|1670744031129|30786325582761|4917086368158456414|95688075.0|95688075.0|business ventures|0.087|Peerform
1671735635091|1626455475587|15393162790914|4917086368158452422|90951231.0|90951231.0|debt consolidation|0.032|Best Egg
1671736949301|1669061021821|28587302322435|4917086368158450040|54876486.0|54876486.0|education|0.047|TD Bank
1671740754398|1663722852268|28587302324710|4917086368158453100|53853535.0|53853535.0|weddings|0.041|PNC Bank
1671745631057|1650070559656|24189255811999|4917086368158450910|9730527.0|9730527.0|debt consolidation|0.052|Funding Circle
1671749600434|1648265363683|21990232557701|4917086368158452590|2233578.0|2233578.0|investing|0.097|State Farm Bank
1671750519023|1669533015680|30786325579150|4917086368158451598|12681801.0|12681801.0|major purchases|0.006|PNC Bank
1671760139797|1670945919124|30786325580058|4917367843135163462|64953981.0|64953981.0|investing|0.03|RealtyMogul
1671760162704|1666388312380|28587302322578|4917367843135160855|65003998.0|65003998.0|weddings|0.095|Peerform
1671760524803|1639071924497|19791209301447|4917367843135162335|88819492.0|88819492.0|funerals|0.091|Chase Bank
1671760621509|1650566325936|24189255815099|4917367843135165754|375226.0|375226.0|renovations|0.032|Funding Circle
1671763594421|1585894226322|2199023261472|4917367843135168300|86842531.0|86842531.0|business ventures|0.005|Wells Fargo
1671764263540|1670937801063|30786325583869|4917367843135168591|35620508.0|35620508.0|weddings|0.011|BlueVine
1671764466496|1635530396904|17592186049777|4917367843135167521|44693508.0|44693508.0|education|0.067|LendingClub
1671764935825|1671252242488|30786325581866|4917367843135165871|98898828.0|98898828.0|major purchases|0.061|Patch of Land
1671768044219|1670176763904|30786325583687|4917367843135168350|93149180.0|93149180.0|medical expenses|0.089|RealtyMogul
1671770850120|1670803743381|30786325584025|4917367843135168808|56344127.0|56344127.0|investing|0.056|Navy Federal Credit Union
1671771100894|1653276720523|24189255814954|4917367843135165536|20291198.0|20291198.0|funerals|0.052|Capital One
1671771517754|1670717650759|30786325579683|4917367843135162955|20960224.0|20960224.0|debt consolidation|0.071|Roofstock
1671772740829|1662716215199|26388279072601|4917367843135168372|29507354.0|29507354.0|renovations|0.011|BlueVine
1671773084992|1666220205585|28587302326211|4917367843135165761|2955680.0|2955680.0|medical expenses|0.064|TD Bank
1671776840569|1662184819347|26388279073534|4917367843135169635|18839635.0|18839635.0|medical expenses|0.005|Kabbage
1671778015554|1671031911036|30786325580359|4917367843135163888|13254981.0|13254981.0|medical expenses|0.082|Bank of America
1671778541211|1627689943026|15393162794772|4917367843135168287|43680804.0|43680804.0|renovations|0.03|Upstart
1671781916386|1656077411314|24189255816534|4917367843135167670|96726331.0|96726331.0|funerals|0.085|Avant
1671783807171|1631480539453|17592186052104|4917367843135170696|69470335.0|69470335.0|business ventures|0.027|Funding Circle
1671785289803|1667851188261|28587302323544|4917367843135162185|47224928.0|47224928.0|debt consolidation|0.027|LendingClub
1671785488878|1671344015621|30786325580195|4917367843135163652|28997487.0|28997487.0|investing|0.085|State Farm Bank
1671786288849|1668539400062|28587302328463|4917367843135168788|58081220.0|58081220.0|renovations|0.028|Discover
1671786617382|1641480549483|19791209304709|4917367843135166671|24697558.0|24697558.0|investing|0.077|Funding Circle
1671786807626|1671405989860|30786325583305|4917367843135167838|44536524.0|44536524.0|business ventures|0.053|OneMain Financial
1671790577631|1631091055845|17592186045014|4917367843135161138|12233993.0|12233993.0|other|0.092|LightStream
1671793750961|1605544879888|8796093023088|4917367843135161496|85293448.0|85293448.0|major purchases|0.087|Wells Fargo
1671794031715|1670638940676|30786325578096|4917367843135160811|10985166.0|10985166.0|renovations|0.08|Kabbage
1671794615353|1664870707492|28587302324918|4917367843135164035|26418050.0|26418050.0|other|0.042|Bank of America
1671797587367|1670716293614|30786325584064|4917367843135168847|47965658.0|47965658.0|renovations|0.003|Citibank
1671799891159|1652825940483|24189255812171|4917367843135161819|57117079.0|57117079.0|business ventures|0.097|Chase Bank
1671800537626|1670140378773|30786325583392|4917367843135167966|94020153.0|94020153.0|business ventures|0.1|Fundbox
1671801666001|1610509578056|10995116279485|4917367843135162654|4430106.0|4430106.0|vacations|0.088|Upstart
1671803283146|1671541094309|30786325578738|4917367843135161682|62325438.0|62325438.0|education|0.012|Rocket Loans
1671805285099|1603034158750|6597069768150|4917367843135162349|24001548.0|24001548.0|vacations|0.019|Marcus by Goldman Sachs
1671807955105|1636850300250|19791209305860|4917367843135168263|46131892.0|46131892.0|debt consolidation|0.007|Marcus by Goldman Sachs
1671808425052|1605148403466|8796093029029|4917367843135169521|10960054.0|10960054.0|medical expenses|0.071|Fundrise
1671809162459|1661791384180|26388279071055|4917367843135166218|87175000.0|87175000.0|debt consolidation|0.035|LightStream
1671811334079|1668355884488|28587302328470|4917367843135168803|13692647.0|13692647.0|other|0.016|PNC Bank
1671811441066|1669472217118|30786325583580|4917367843135168211|38649793.0|38649793.0|investing|0.01|Best Egg
1671813091967|1577996048075|3574|4917367843135165117|84667917.0|84667917.0|other|0.083|Marcus by Goldman Sachs
1671815622307|1664637323466|28587302324130|4917367843135162953|95791882.0|95791882.0|funerals|0.054|Bank of America
1671816364365|1661174224949|26388279074428|4917367843135170842|15570298.0|15570298.0|medical expenses|0.021|Fundrise
1671816759948|1669897573738|30786325584691|4917367843135169699|27816905.0|27816905.0|investing|0.058|Wells Fargo
1671819252683|1669648223691|30786325581374|4917367843135165201|92300588.0|92300588.0|business ventures|0.073|Prosper
1671819450144|1658245682720|26388279067960|4917367843135162139|296732.0|296732.0|weddings|0.04|American Express
1671820066914|1640780745941|19791209303285|4917367843135164798|1700192.0|1700192.0|weddings|0.01|American Express
1671821647343|1661216996182|26388279074093|4917367843135170362|46647646.0|46647646.0|renovations|0.011|American Express
1671823900658|1667017681851|28587302324213|4917367843135163064|52479089.0|52479089.0|weddings|0.069|LendingPoint
1671824608622|1671747190489|30786325580523|4917367843135164110|58953669.0|58953669.0|vacations|0.047|SunTrust
1671828839041|1666895741787|28587302327573|4917367843135167559|38901368.0|38901368.0|vacations|0.045|OnDeck
1671829397696|1656240416718|26388279071498|4917367843135166833|58851254.0|58851254.0|education|0.02|Best Egg
1671832051922|1671703935620|30786325582535|4917367843135166732|80736657.0|80736657.0|weddings|0.041|Roofstock
1671833555860|1670176763904|30786325583687|4917367843135168349|19316189.0|19316189.0|major purchases|0.063|Bank of America
1671836822686|1629750950781|15393162789435|4917367843135161095|83453064.0|83453064.0|weddings|0.033|Peerform
1671839117888|1671781774791|30786325582614|4917367843135166858|20402521.0|20402521.0|investing|0.075|State Farm Bank
1671839467743|1671750227598|30786325584448|4917649318111880023|93693740.0|93693740.0|vacations|0.062|Marcus by Goldman Sachs
1671841985981|1671556758585|30786325579954|4917649318111873959|9834290.0|9834290.0|education|0.018|LendingClub
1671845851165|1669850870907|30786325581181|4917649318111875609|17528311.0|17528311.0|investing|0.095|Marcus by Goldman Sachs
1671847425715|1668728884527|28587302322521|4917649318111871434|59300095.0|59300095.0|vacations|0.064|SoFi
1671849128052|1648723319502|21990232555853|4917649318111871420|88432571.0|88432571.0|medical expenses|0.073|RealtyMogul
1671849427658|1671825049720|30786325582600|4917649318111877488|91411105.0|91411105.0|major purchases|0.038|Roofstock
1671849840100|1668748479852|28587302326925|4917649318111877339|2447123.0|2447123.0|other|0.084|American Express
1671855396173|1669243138426|28587302322710|4917649318111871698|5127126.0|5127126.0|weddings|0.075|Capital One
1671858080630|1671014847918|30786325579986|4917649318111874005|7915317.0|7915317.0|debt consolidation|0.097|State Farm Bank
1671860557389|1596626509300|4398046518643|4917649318111881120|98653943.0|98653943.0|debt consolidation|0.089|SunTrust
1671862536604|1667253190316|28587302325389|4917649318111875322|89598609.0|89598609.0|funerals|0.024|Prosper
1671867948271|1671610646864|30786325583142|4917649318111878245|76746811.0|76746811.0|debt consolidation|0.097|Patch of Land
1671869089057|1660499387952|26388279074112|4917649318111881041|15813160.0|15813160.0|other|0.003|Marcus by Goldman Sachs
1671870417481|1648519176739|21990232562559|4917649318111880438|30871281.0|30871281.0|vacations|0.051|Peerform
1671870482114|1658424181736|26388279067777|4917649318111872555|19494689.0|19494689.0|weddings|0.042|BlueVine
1671871427934|1661998575163|26388279069568|4917649318111874943|41878191.0|41878191.0|major purchases|0.053|Earnest
1671871710720|1614961198700|10995116284170|4917649318111879603|15319827.0|15319827.0|other|0.091|LendingClub
1671873118509|1650485193325|24189255817454|4917649318111879550|79951940.0|79951940.0|business ventures|0.001|Fundbox
1671873486638|1650055699215|24189255814146|4917649318111875121|2305111.0|2305111.0|funerals|0.05|Peerform
1671877918923|1590960102866|4398046518778|4917649318111881317|15462461.0|15462461.0|vacations|0.051|Navy Federal Credit Union
1671879842744|1620805975178|13194139533696|4917649318111871487|60414792.0|60414792.0|renovations|0.034|LendingClub
1671884717586|1661283124567|26388279070127|4917649318111875684|56585051.0|56585051.0|funerals|0.045|OnDeck
1671885411159|1651854445175|24189255811464|4917649318111871499|73187883.0|73187883.0|investing|0.09|Upgrade
1671885712043|1671857674767|30786325579098|4917649318111872843|60348549.0|60348549.0|education|0.044|Fundbox
1671890330869|1669912101397|30786325585311|4917649318111881198|48927843.0|48927843.0|medical expenses|0.045|Citibank
